,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
458,One True Game Studios,216032,Mixed or average reviews,5,"Action, Fighting, Fighting, 2D, 2D",,Iron Galaxy Studios,https://www.metacritic.com/company/iron-galaxy-studios,T,Mixed or average reviews,55
459,"High Voltage Software, NetherRealm Studios",243744,Generally favorable reviews,18,"Action, Miscellaneous, Fighting, Fighting, Compilation, 2D, 2D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Generally favorable reviews,764
460,SNK Playmore,247703,Mixed or average reviews,6,"Action, General, Fighting, Fighting, 2D, 2D",,SNK Playmore,https://www.metacritic.com/company/snk-playmore,,No user score yet,
461,Kung Fu Factory,215952,Generally unfavorable reviews,8,"Action, General, Fighting, Fighting, 3D, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,87
462,High Moon Studios,216159,Mixed or average reviews,49,"Fighting, 3D, Action, Action Adventure, Beat-'Em-Up, Shooter, Beat-'Em-Up, Linear, Third-Person, 3D, Arcade",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,388
463,High Moon Studios,216160,Mixed or average reviews,27,"Fighting, 3D, Action, Action Adventure, Beat-'Em-Up, Shooter, Beat-'Em-Up, Linear, Third-Person, 3D, Arcade",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,245
464,Kung Fu Factory,215953,Mixed or average reviews,6,"Action, General, Fighting, Fighting, 3D, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,53
465,High Moon Studios,236356,Mixed or average reviews,15,"Fighting, 3D, Action, Action Adventure, Beat-'Em-Up, Shooter, Beat-'Em-Up, Linear, Third-Person, 3D, Arcade",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,766
466,Namco Bandai Games,245206,Mixed or average reviews,12,"Action, Fighting, Fighting, 3D, 3D",2 Players Online,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,104
467,Arc System Works,240743,Mixed or average reviews,6,"Action, Fighting, Fighting, 2D, 2D",,Arc System Works,https://www.metacritic.com/company/arc-system-works,M,Mixed or average reviews,17
468,NetherRealm Studios,212689,Generally favorable reviews,37,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,T,Generally favorable reviews,328
469,NetherRealm Studios,212690,Generally favorable reviews,63,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,T,Generally favorable reviews,421
470,NetherRealm Studios,212691,Generally favorable reviews,5,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,T,Generally favorable reviews,120
471,Teyon,236159,Generally unfavorable reviews,4,"Action, Fighting, Fighting, 2D, 2D",,Teyon,https://www.metacritic.com/company/teyon,T,Mixed or average reviews,8
472,Team Ninja,227534,Generally favorable reviews,36,"Action, Fighting, Fighting, 3D, 3D",2 Players,"Tecmo Koei America Corp., Tecmo Koei Games",https://www.metacritic.com/company/tecmo-koei-america-corp,M,Generally favorable reviews,95
473,Iron Galaxy Studios,222190,Generally favorable reviews,20,"Action, Miscellaneous, Fighting, Compilation, 2D",8 Players Online Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,18
474,Iron Galaxy Studios,222191,Generally favorable reviews,33,"Action, Miscellaneous, Fighting, Compilation, 2D",8 Players Online Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,33
475,CyberConnect2,216047,Generally favorable reviews,32,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,231
476,CyberConnect2,216048,Mixed or average reviews,16,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,79
477,Arc System Works,227288,Generally favorable reviews,6,"Action, Fighting, Fighting, 2D, 2D",2 Players,Arc System Works,https://www.metacritic.com/company/arc-system-works,M,Generally favorable reviews,18
478,Sega AM2,227208,Generally unfavorable reviews,6,"Action, Fighting, Fighting, 3D, 3D",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,41
479,Sega AM2,228322,Mixed or average reviews,5,"Action, Fighting, Fighting, 3D, 3D",,Sega,https://www.metacritic.com/company/sega,E10+,Generally favorable reviews,10
480,Sega AM2,228578,Mixed or average reviews,5,"Action, Fighting, Fighting, 3D, 3D",,Sega,https://www.metacritic.com/company/sega,E10+,Mixed or average reviews,15
481,SuperBot Entertainment,209843,Mixed or average reviews,69,"Action, Fighting, Fighting, 2D, 2D",Up to 4 Players,SCEA,https://www.metacritic.com/company/scea,T,Mixed or average reviews,617
482,Bluepoint Games,213212,Generally favorable reviews,15,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,SCEA,https://www.metacritic.com/company/scea,T,Generally favorable reviews,242
483,Namco Bandai Games,182396,Generally favorable reviews,28,"Action, Fighting, Fighting, 3D, 3D",Up to 4 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,110
484,"THQ, Yuke's",212597,Generally favorable reviews,46,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 6 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,132
485,THQ,212598,Generally favorable reviews,24,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 6 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,124
486,THQ,212599,Mixed or average reviews,4,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",No Online Multiplayer,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,17
487,Arc System Works,222262,Mixed or average reviews,8,"Action, Fighting, Fighting, 2D, 2D",,Arc System Works,https://www.metacritic.com/company/arc-system-works,M,Mixed or average reviews,9
488,Capcom,182330,Generally favorable reviews,25,"Action, Fighting, Fighting, 3D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,77
489,"Spike, Spike Chunsoft",209048,Generally unfavorable reviews,32,"Action, Fighting, Fighting, 3D, 3D",No Online Multiplayer,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally unfavorable reviews,45
490,Iron Galaxy Studios,215564,Generally favorable reviews,22,"Action, Miscellaneous, Fighting, Compilation, 2D",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,11
491,Team Ninja,109322,Generally favorable reviews,39,"Action, Fighting, Fighting, 3D, 3D",Up to 16 Players,"Tecmo Koei America Corp., Tecmo Koei Games",https://www.metacritic.com/company/tecmo-koei-america-corp,M,Generally favorable reviews,101
492,Iron Galaxy Studios,215621,Mixed or average reviews,11,"Action, Miscellaneous, Fighting, Compilation, 2D",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,11
493,Team Ninja,190682,Mixed or average reviews,34,"Action, Fighting, Fighting, 3D, 3D",Up to 16 Players,"Tecmo Koei America Corp., Tecmo Koei Games",https://www.metacritic.com/company/tecmo-koei-america-corp,M,Generally favorable reviews,121
494,"Spike, Spike Chunsoft",155754,Generally unfavorable reviews,10,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally unfavorable reviews,18
495,Namco Bandai Games,197875,Generally favorable reviews,50,"Action, Fighting, Fighting, 3D, 3D",Up to 6 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,286
496,Namco Bandai Games,197876,Generally favorable reviews,35,"Action, Fighting, Fighting, 3D, 3D",Up to 6 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,113
497,Capcom,215957,Mixed or average reviews,9,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,28
498,Capcom,216191,Mixed or average reviews,24,"Action, Fighting, Fighting, 2D, 2D",,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,27
499,Arc System Works,202647,Generally favorable reviews,47,"Action, Fighting, Fighting, 2D, 2D",2 Players Up to 8 Players,Atlus,https://www.metacritic.com/company/atlus,T,Mixed or average reviews,380
500,Arc System Works,202648,Generally favorable reviews,21,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Atlus,https://www.metacritic.com/company/atlus,T,Generally unfavorable reviews,241
501,"DTP Entertainment, Ronimo Games",216481,Generally favorable reviews,6,"Action, Strategy, Real-Time, Fighting, 2D, MOBA, MOBA",6 Players Online,Ronimo Games,https://www.metacritic.com/company/ronimo-games,,Generally favorable reviews,329
502,Strapped to a Meteor,217357,Mixed or average reviews,7,"Action, Fighting, 2D",,Strapped to a Meteor,https://www.metacritic.com/company/strapped-to-a-meteor,,No user score yet,
503,Kung Fu Factory,211535,Generally unfavorable reviews,11,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,345 Games,https://www.metacritic.com/company/345-games,T,Mixed or average reviews,12
504,Sega AM2,193566,Generally favorable reviews,28,"Action, Fighting, Fighting, 3D, 3D",,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,46
505,Sega AM2,193565,Generally favorable reviews,21,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Sega,https://www.metacritic.com/company/sega,T,Mixed or average reviews,93
506,"Capcom, QLOC",177369,Generally favorable reviews,8,"Action, Fighting, Fighting, 3D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,151
507,"DTP Entertainment, Ronimo Games",180608,Generally favorable reviews,43,"Action, Strategy, Real-Time, Fighting, 2D, MOBA, MOBA",6 Players Online,DTP Entertainment,https://www.metacritic.com/company/dtp-entertainment,T,Generally favorable reviews,45
508,"DTP Entertainment, Ronimo Games",180607,Generally favorable reviews,12,"Action, Strategy, Real-Time, Fighting, 2D, MOBA, MOBA",6 Players Online,DTP Entertainment,https://www.metacritic.com/company/dtp-entertainment,T,Mixed or average reviews,67
509,NetherRealm Studios,187797,Generally favorable reviews,51,"Action, Fighting, Fighting, 3D, 2D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Generally favorable reviews,234
510,Capcom,208984,Mixed or average reviews,12,"Action, Fighting, Fighting, 2D, 2D",,Capcom,https://www.metacritic.com/company/capcom,,Mixed or average reviews,8
511,"Pipeworks Software, Inc.",192799,Generally unfavorable reviews,5,"Action, Fighting, Fighting, 3D, 3D",2 Players,345 Games,https://www.metacritic.com/company/345-games,M,Mixed or average reviews,5
512,Reverge Labs,172130,Generally favorable reviews,39,"Action, Fighting, Fighting, 2D, 2D",,Autumn Games,https://www.metacritic.com/company/autumn-games,T,Mixed or average reviews,44
513,Reverge Labs,172129,Generally favorable reviews,25,"Action, Fighting, Fighting, 2D, 2D",,Autumn Games,https://www.metacritic.com/company/autumn-games,T,Mixed or average reviews,88
514,Kung Fu Factory,188744,Generally unfavorable reviews,6,"Action, Sports, Fighting, Fighting, Individual, 3D, 3D, Combat, Boxing / Martial Arts",,505 Games,https://www.metacritic.com/company/505-games,M,Mixed or average reviews,10
515,Dimps Corporation,206855,Mixed or average reviews,14,"Action, Fighting, 3D",,Namco Bandai Games America,https://www.metacritic.com/company/namco-bandai-games-america,,Generally favorable reviews,45
516,"CyberConnect2, Racjin",184603,Mixed or average reviews,35,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Mixed or average reviews,61
517,"CyberConnect2, Racjin",185524,Mixed or average reviews,23,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,114
518,Capcom,153406,Generally favorable reviews,45,"Action, Fighting, Fighting, 3D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Generally unfavorable reviews,189
519,Capcom,153407,Generally favorable reviews,51,"Action, Fighting, Fighting, 3D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,219
520,NetherRealm Studios,200013,Generally favorable reviews,4,"Action, Miscellaneous, Fighting, Fighting, Compilation, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Generally favorable reviews,132
521,NetherRealm Studios,200014,Generally favorable reviews,4,"Action, Miscellaneous, Fighting, Fighting, Compilation, 2D, 2D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Generally favorable reviews,160
522,Capcom,190523,Generally favorable reviews,48,"Action, Fighting, Fighting, 2D, 2D",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,103
523,Arc System Works,193562,Generally favorable reviews,28,"Action, Fighting, Fighting, 2D, 2D",Up to 6 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Generally favorable reviews,101
