,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
1431,Flying Wild Hog,479699,Mixed or average reviews,10,"Action, Shooter, First-Person, Arcade",Up to 4 Players,Devolver Digital,https://www.metacritic.com/company/devolver-digital,M,Mixed or average reviews,89.0
1432,Flying Wild Hog,479698,Generally favorable reviews,12,"Action, Shooter, First-Person, Arcade",,Devolver Digital,https://www.metacritic.com/company/devolver-digital,M,Mixed or average reviews,34.0
1433,Anshar Studios,495640,Mixed or average reviews,4,"Action, Simulation, Adventure, General, 3D, Space, First-Person, Combat",2 Players Online Multiplayer,Anshar Studios,https://www.metacritic.com/company/anshar-studios,,No user score yet,
1434,Telepaths Tree,502949,Generally unfavorable reviews,10,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,IMGN.PRO,https://www.metacritic.com/company/imgnpro,,Generally unfavorable reviews,18.0
1435,Rice Cooker Republic,509467,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Rice Cooker Republic,https://www.metacritic.com/company/rice-cooker-republic,,No user score yet,
1436,Pixel Night,495502,Mixed or average reviews,9,"Adventure, 3D, First-Person",No Online Multiplayer,Iceberg Interactive,https://www.metacritic.com/company/iceberg-interactive,,Mixed or average reviews,8.0
1437,Treyarch,509599,Generally favorable reviews,12,"Action, Shooter, First-Person, Arcade",,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,53.0
1438,Impulse Gear,499361,Mixed or average reviews,62,"Action, Shooter, First-Person, Light Gun, Arcade",2 Players,Sony Interactive Entertainment,https://www.metacritic.com/company/sony-interactive-entertainment,M,Generally favorable reviews,253.0
1439,Pixel Titans,444217,Mixed or average reviews,39,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Devolver Digital, Pixel Titans",https://www.metacritic.com/company/devolver-digital,,Mixed or average reviews,42.0
1440,Arkane Studios,499243,Generally favorable reviews,38,"General, Action, Role-Playing, Shooter, Action RPG, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,1631.0
1441,Arkane Studios,499237,Generally favorable reviews,68,"General, Action, Role-Playing, Shooter, Action RPG, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,1282.0
1442,Arkane Studios,499238,Generally favorable reviews,22,"General, Action, Role-Playing, Shooter, Action RPG, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,450.0
1443,City Interactive,417692,Mixed or average reviews,49,"Action, Shooter, First-Person, Tactical, Modern",,City Interactive,https://www.metacritic.com/company/city-interactive,M,Mixed or average reviews,275.0
1444,City Interactive,417693,Mixed or average reviews,12,"Action, Shooter, First-Person, Tactical, Modern",,City Interactive,https://www.metacritic.com/company/city-interactive,M,Mixed or average reviews,115.0
1445,City Interactive,417694,Mixed or average reviews,18,"Action, Shooter, First-Person, Tactical, Modern",Online Multiplayer,"City Interactive, CI Games",https://www.metacritic.com/company/city-interactive,M,Mixed or average reviews,249.0
1446,"CremaGames, Crema Games",506305,Mixed or average reviews,12,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"CremaGames, Crema Games",https://www.metacritic.com/company/cremagames,,Mixed or average reviews,39.0
1447,Giant Sparrow,414444,Generally favorable reviews,65,"General, Adventure, 3D, First-Person",No Online Multiplayer,"Sony Interactive Entertainment, Annapurna Interactive",https://www.metacritic.com/company/sony-interactive-entertainment,T,Generally favorable reviews,861.0
1448,Tarsier Studios,499183,Generally favorable reviews,18,"Adventure, 3D, First-Person",,"Tarsier Studios, Tarsier Studios Publishing AB",https://www.metacritic.com/company/tarsier-studios,T,Generally favorable reviews,64.0
1449,Giant Sparrow,504880,Generally favorable reviews,23,"Adventure, 3D, First-Person",No Online Multiplayer,Annapurna Interactive,https://www.metacritic.com/company/annapurna-interactive,,Generally favorable reviews,829.0
1450,Skobbejak Games,508847,Mixed or average reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Skobbejak Games,https://www.metacritic.com/company/skobbejak-games,E,No user score yet,
1451,Infinity Ward,509116,Generally favorable reviews,4,"Action, Shooter, First-Person, Tactical",,Activision,https://www.metacritic.com/company/activision,,Generally unfavorable reviews,13.0
1452,Owlchemy Labs,500168,Generally favorable reviews,14,"Simulation, Adventure, General, 3D, First-Person",No Online Multiplayer,Adult Swim,https://www.metacritic.com/company/adult-swim,,Mixed or average reviews,22.0
1453,Big Robot Ltd,507077,Mixed or average reviews,8,"Adventure, 3D, First-Person",No Online Multiplayer,Big Robot Ltd,https://www.metacritic.com/company/big-robot-ltd,,Mixed or average reviews,10.0
1454,People Can Fly,504689,Generally favorable reviews,43,"Action, Shooter, First-Person, Arcade",Up to 4 Players,"Epic Games, Gearbox Software, Gearbox Publishing",https://www.metacritic.com/company/epic-games,M,Mixed or average reviews,169.0
1455,People Can Fly,504690,Generally favorable reviews,13,"Action, Shooter, First-Person, Arcade",Up to 4 Players,"Epic Games, Gearbox Software, Gearbox Publishing",https://www.metacritic.com/company/epic-games,M,Mixed or average reviews,44.0
1456,People Can Fly,504695,Generally favorable reviews,9,"Action, Shooter, First-Person, Arcade",Online Multiplayer,"Gearbox Software, Gearbox Publishing",https://www.metacritic.com/company/gearbox-software,M,Mixed or average reviews,88.0
1457,Skonec,508631,Mixed or average reviews,4,"Action, Shooter, First-Person, Arcade",,"Skonec, Blue Capsule Studio",https://www.metacritic.com/company/skonec,T,Mixed or average reviews,20.0
1458,Frima Studio,502961,Mixed or average reviews,15,"Action Adventure, Adventure, General, 3D, First-Person",,Frima Studio,https://www.metacritic.com/company/frima-studio,T,Mixed or average reviews,8.0
1459,Parabole,506515,Mixed or average reviews,22,"Action Adventure, Adventure, General, 3D, First-Person",No Online Multiplayer,"Deep Silver, Ravenscourt",https://www.metacritic.com/company/deep-silver,T,Mixed or average reviews,54.0
1460,Wisefool Studio,507131,Mixed or average reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Wisefool Studio,https://www.metacritic.com/company/wisefool-studio,,No user score yet,
1461,EA DICE,505457,Generally favorable reviews,8,"Action, Shooter, First-Person, Tactical",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,M,Generally unfavorable reviews,40.0
1462,EA DICE,505463,Generally favorable reviews,6,"Action, Shooter, First-Person, Tactical",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,M,Mixed or average reviews,17.0
1463,"Abstraction Games, M2H, Blackmill Games",499578,Generally unfavorable reviews,10,"Action, Shooter, First-Person, Tactical, Arcade",Up to 40 Players,"M2H, Blackmill Games",https://www.metacritic.com/company/m2h,M,Mixed or average reviews,29.0
1464,Nekcom,501790,Generally unfavorable reviews,17,"Adventure, 3D, First-Person",No Online Multiplayer,Oasis Games,https://www.metacritic.com/company/oasis-games,M,Mixed or average reviews,33.0
1465,Foregone,491893,Mixed or average reviews,18,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Adult Swim,https://www.metacritic.com/company/adult-swim,,Mixed or average reviews,17.0
1466,Wispfire,503439,Generally favorable reviews,7,"Adventure, 3D, First-Person",No Online Multiplayer,Wispfire,https://www.metacritic.com/company/wispfire,,No user score yet,
1467,Rebellion,496647,Generally favorable reviews,55,"Action, Shooter, First-Person, Tactical",Up to 12 Players,Rebellion,https://www.metacritic.com/company/rebellion,M,Generally favorable reviews,456.0
1468,Rebellion,496649,Generally favorable reviews,31,"Action, Shooter, First-Person, Tactical",,Rebellion,https://www.metacritic.com/company/rebellion,M,Generally favorable reviews,346.0
1469,Rebellion,500205,Generally favorable reviews,18,"Action, Shooter, First-Person, Tactical",Up to 12 Players,Sold Out,https://www.metacritic.com/company/sold-out,M,Generally favorable reviews,135.0
1470,Starbreeze,502951,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Starbreeze,https://www.metacritic.com/company/starbreeze,,Mixed or average reviews,5.0
1471,"Eastshade Studios LLC, Eastshade Studios",506549,Mixed or average reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,"Eastshade Studios LLC, Eastshade Studios",https://www.metacritic.com/company/eastshade-studios-llc,,Mixed or average reviews,16.0
1472,Infinity Ward,506637,Generally favorable reviews,11,"Action, Shooter, First-Person, Tactical",,Activision,https://www.metacritic.com/company/activision,,Overwhelming dislike,37.0
1473,Bulkhead Interactive,505759,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",,"Square Enix, Bulkhead Interactive",https://www.metacritic.com/company/square-enix,T,Mixed or average reviews,21.0
1474,Stroboskop,504957,Mixed or average reviews,4,"Adventure, 3D, First-Person",,Stroboskop,https://www.metacritic.com/company/stroboskop,T,No user score yet,
1475,"BadFly Interactive, a.s, BadFly Interactive",505000,Mixed or average reviews,7,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,"BadFly Interactive, a.s, BadFly Interactive",https://www.metacritic.com/company/badfly-interactive-as,M,Mixed or average reviews,7.0
1476,Flying Mollusk,505872,Mixed or average reviews,7,"Action Adventure, Adventure, 3D, Linear, First-Person",,Flying Mollusk,https://www.metacritic.com/company/flying-mollusk,M,Mixed or average reviews,7.0
1477,"Team17, Three Fields Entertainment",505393,Mixed or average reviews,16,"Action, Shooter, First-Person, Light Gun, Arcade",No Online Multiplayer,Team17,https://www.metacritic.com/company/team17,T,Generally unfavorable reviews,10.0
1478,Streum On Studio,254319,Mixed or average reviews,46,"Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade",Online Multiplayer,"Focus Home Interactive, Cyanide Studios",https://www.metacritic.com/company/focus-home-interactive,M,Mixed or average reviews,116.0
1479,Schell Games,503657,Generally favorable reviews,17,"Adventure, 3D, First-Person",,Schell Games,https://www.metacritic.com/company/schell-games,E10+,Generally favorable reviews,59.0
1480,Jaywalkers Interactive,473443,Generally favorable reviews,5,"Action, Shooter, First-Person, Light Gun, Arcade",Online Multiplayer,Vertigo Games,https://www.metacritic.com/company/vertigo-games,,Mixed or average reviews,37.0
1481,SUPERHOT,505034,Generally favorable reviews,19,"Action, Shooter, First-Person, Tactical",No Online Multiplayer,SUPERHOT,https://www.metacritic.com/company/superhot,T,Mixed or average reviews,73.0
1482,Schell Games,504783,Generally favorable reviews,6,"Adventure, 3D, First-Person",No Online Multiplayer,Schell Games,https://www.metacritic.com/company/schell-games,,Generally favorable reviews,17.0
1483,Zadbox Entertainment,503830,Generally favorable reviews,5,"Adventure, 3D, First-Person",No Online Multiplayer,Zadbox Entertainment,https://www.metacritic.com/company/zadbox-entertainment,,Generally favorable reviews,36.0
1484,Tripwire Interactive,313474,Generally favorable reviews,20,"Sci-Fi, Action, Shooter, First-Person, Arcade", Online Multiplayer,Tripwire Interactive,https://www.metacritic.com/company/tripwire-interactive,M,Mixed or average reviews,168.0
1485,Tripwire Interactive,438320,Generally favorable reviews,43,"Action, Shooter, First-Person, Arcade",Up to 12 Players,"Deep Silver, Tripwire Interactive",https://www.metacritic.com/company/deep-silver,M,Mixed or average reviews,210.0
1486,"Webcore Games, Vibrant Core",503816,Generally unfavorable reviews,6,"Action, Shooter, First-Person, Arcade",,"Webcore Games, bitComposer",https://www.metacritic.com/company/webcore-games,E10+,Mixed or average reviews,5.0
1487,Three Fields Entertainment,503345,Mixed or average reviews,4,"Action, Shooter, First-Person, Light Gun, Arcade",No Online Multiplayer,Team17,https://www.metacritic.com/company/team17,,No user score yet,
1488,"Owen Deery, Fire Face",491894,Mixed or average reviews,7,"Adventure, 3D, First-Person",No Online Multiplayer,Adult Swim,https://www.metacritic.com/company/adult-swim,,Generally unfavorable reviews,7.0
1489,"Owen Deery, Fire Face",494302,Mixed or average reviews,15,"Adventure, 3D, First-Person",,Adult Swim,https://www.metacritic.com/company/adult-swim,E,No user score yet,
1490,Infinity Ward,498178,Generally favorable reviews,87,"Action, Shooter, First-Person, Tactical",Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,1903.0
1491,Infinity Ward,498180,Generally favorable reviews,18,"Action, Shooter, First-Person, Tactical",Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,508.0
1492,Infinity Ward,498187,Generally favorable reviews,4,"Arcade, Action, Shooter, First-Person, Tactical",Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,283.0
1493,Infinity Ward,498188,Generally favorable reviews,27,"Arcade, Action, Shooter, First-Person, Tactical",Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,778.0
1494,Infinity Ward,498189,Generally favorable reviews,6,"Arcade, Action, Shooter, First-Person, Tactical",,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,251.0
1495,Infinity Ward,498179,Mixed or average reviews,16,"Action, Shooter, First-Person, Tactical",Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,850.0
1496,"Marauder Interactive, LLC",498768,Generally favorable reviews,4,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Marauder Interactive, LLC",https://www.metacritic.com/company/marauder-interactive-llc,,Generally favorable reviews,19.0
1497,Respawn Entertainment,448220,Generally favorable reviews,30,"Action, Shooter, First-Person, Arcade",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,M,Generally favorable reviews,1661.0
1498,Respawn Entertainment,448221,Generally favorable reviews,32,"Action, Shooter, First-Person, Arcade",Up to 16 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,M,Generally favorable reviews,875.0
1499,Respawn Entertainment,448222,Generally favorable reviews,61,"Action, Shooter, First-Person, Arcade",Up to 16 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,M,Generally favorable reviews,2371.0
1500,Nippon Ichi Software,496188,Generally favorable reviews,21,"Action Adventure, Adventure, General, 3D, Survival, First-Person",No Online Multiplayer,NIS America,https://www.metacritic.com/company/nis-america,T,Generally favorable reviews,24.0
1501,Funcom,502847,Mixed or average reviews,5,"Adventure, 3D, First-Person",Online Multiplayer,Funcom,https://www.metacritic.com/company/funcom,,Mixed or average reviews,12.0
1502,Psytec Games Ltd,503449,Mixed or average reviews,15,"Adventure, 3D, First-Person",,Psytec Games Ltd,https://www.metacritic.com/company/psytec-games-ltd,E,Mixed or average reviews,25.0
1503,EA DICE,498323,Generally favorable reviews,54,"General, Action, Shooter, First-Person, Tactical",,EA Games,https://www.metacritic.com/company/ea-games,M,Mixed or average reviews,2688.0
1504,Geronimo Interactive,501792,Mixed or average reviews,15,"Action, Shooter, First-Person, Arcade",,Oasis Games,https://www.metacritic.com/company/oasis-games,E10+,Generally unfavorable reviews,23.0
1505,EA DICE,498321,Generally favorable reviews,34,"Action, General, Shooter, First-Person, Tactical",Up to 64 Players,"Electronic Arts, EA Games",https://www.metacritic.com/company/electronic-arts,M,Generally favorable reviews,2498.0
1506,EA DICE,498322,Generally favorable reviews,39,"Action, General, Shooter, First-Person, Tactical",Up to 64 Players,"Electronic Arts, EA Games",https://www.metacritic.com/company/electronic-arts,M,Generally favorable reviews,806.0
1507,Flying Wild Hog,479696,Generally favorable reviews,61,"Action, Shooter, First-Person, Arcade",Online Multiplayer,Devolver Digital,https://www.metacritic.com/company/devolver-digital,,Generally favorable reviews,582.0
1508,Untold Games,499480,Mixed or average reviews,16,"Adventure, 3D, First-Person",,Maximum Games,https://www.metacritic.com/company/maximum-games,T,Mixed or average reviews,29.0
1509,"Phosphor Games Studio, LLC, Phosphor Games",503128,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",,"Phosphor Games Studio, LLC, Phosphor Games",https://www.metacritic.com/company/phosphor-games-studio-llc,M,Mixed or average reviews,13.0
1510,The Tangentlemen,499371,Mixed or average reviews,35,"Adventure, 3D, First-Person",,Sony Interactive Entertainment,https://www.metacritic.com/company/sony-interactive-entertainment,M,Mixed or average reviews,112.0
1511,Steel Crate Games,503004,Generally favorable reviews,9,"Adventure, 3D, First-Person",,Steel Crate Games,https://www.metacritic.com/company/steel-crate-games,E10+,Mixed or average reviews,64.0
1512,Gearbox Software,501932,Mixed or average reviews,4,"Action, Shooter, First-Person, Arcade",,"Gearbox Software, Gearbox Publishing",https://www.metacritic.com/company/gearbox-software,M,Mixed or average reviews,6.0
1513,Gearbox Software,501933,Generally favorable reviews,15,"Action, Shooter, First-Person, Arcade",Up to 8 Players,"Gearbox Software, Gearbox Publishing",https://www.metacritic.com/company/gearbox-software,M,Mixed or average reviews,43.0
1514,Gearbox Software,501938,Mixed or average reviews,9,"Action, Shooter, First-Person, Arcade",Online Multiplayer,"Gearbox Software, Gearbox Publishing",https://www.metacritic.com/company/gearbox-software,M,Mixed or average reviews,58.0
1515,"Fatshark AB, Nordic Games Publishing",500736,Generally favorable reviews,9,"Action, Shooter, First-Person, Tactical",,"Fatshark AB, Nordic Games Publishing",https://www.metacritic.com/company/fatshark-ab,M,Mixed or average reviews,23.0
1516,"Fatshark AB, Fatshark",435772,Mixed or average reviews,13,"Action, Shooter, First-Person, Tactical",Up to 4 Players,"Fatshark AB, Fatshark",https://www.metacritic.com/company/fatshark-ab,M,Mixed or average reviews,34.0
1517,Wales Interactive,480985,Generally unfavorable reviews,4,"Adventure, 3D, First-Person",,Wales Interactive,https://www.metacritic.com/company/wales-interactive,T,No user score yet,
1518,"MADFINGER Games, a.s.",522448,Generally favorable reviews,8,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"MADFINGER Games, a.s.",https://www.metacritic.com/company/madfinger-games-as,,Generally favorable reviews,32.0
1519,PUBG Corporation,523361,Generally favorable reviews,9,"Action, Shooter, First-Person, Tactical",Up to more than 64 Players,Tencent,https://www.metacritic.com/company/tencent,,Generally unfavorable reviews,210.0
1520,Toxic Games,346739,Generally favorable reviews,20,"Sci-Fi, Action, Shooter, First-Person, Arcade",No Online Multiplayer,Toxic Games,https://www.metacritic.com/company/toxic-games,T,Mixed or average reviews,17.0
1521,Toxic Games,513194,Generally favorable reviews,16,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Toxic Games,https://www.metacritic.com/company/toxic-games,T,Mixed or average reviews,16.0
1522,Toxic Games,513195,Generally favorable reviews,14,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Toxic Games,https://www.metacritic.com/company/toxic-games,E,Generally favorable reviews,77.0
1523,Parabole,522831,Mixed or average reviews,6,"Adventure, 3D, First-Person",No Online Multiplayer,Ravenscourt,https://www.metacritic.com/company/ravenscourt,T,Generally favorable reviews,9.0
1524,"Fatshark AB, Fatshark",514507,Generally favorable reviews,54,"Action, Shooter, First-Person, Arcade",Online Multiplayer Up to 4 Players,"Fatshark AB, Fatshark",https://www.metacritic.com/company/fatshark-ab,,Mixed or average reviews,335.0
1525,Supermassive Games,511014,Generally unfavorable reviews,39,"Action, Shooter, First-Person, Arcade",2 Players,Sony Interactive Entertainment,https://www.metacritic.com/company/sony-interactive-entertainment,T,Generally unfavorable reviews,58.0
1526,Outlands,521530,Mixed or average reviews,5,"Adventure, 3D, First-Person",No Online Multiplayer,Sometimes You,https://www.metacritic.com/company/sometimes-you,E,Mixed or average reviews,18.0
1527,Night Dive Studios,522202,Mixed or average reviews,6,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Night Dive Studios,https://www.metacritic.com/company/night-dive-studios,M,Generally favorable reviews,22.0
1528,Night Dive Studios,522203,Generally favorable reviews,5,"Action, Shooter, First-Person, Arcade",Up to 16 Players,Night Dive Studios,https://www.metacritic.com/company/night-dive-studios,M,Generally favorable reviews,9.0
1529,Red Limb Studio,510123,Mixed or average reviews,5,"Adventure, 3D, First-Person",No Online Multiplayer,Red Limb Studio,https://www.metacritic.com/company/red-limb-studio,,Mixed or average reviews,8.0
1530,Daybreak Games,496084,Mixed or average reviews,8,"Third-Person, Arcade, Action, Action Adventure, Shooter, Survival, First-Person, Tactical",Online Multiplayer Up to more than 64 Players,Daybreak Games,https://www.metacritic.com/company/daybreak-games,T,Generally unfavorable reviews,76.0
1531,"Sumo Digital, Overkill Software",509030,Mixed or average reviews,34,"Action, Shooter, First-Person, Arcade",Up to 4 Players,"Starbreeze, 505 Games",https://www.metacritic.com/company/starbreeze,M,Mixed or average reviews,44.0
1532,"CremaGames, Crema Games",506307,Mixed or average reviews,9,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"CremaGames, Crema Games",https://www.metacritic.com/company/cremagames,M,Mixed or average reviews,11.0
1533,"CremaGames, Crema Games",506308,Generally favorable reviews,9,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"CremaGames, Crema Games",https://www.metacritic.com/company/cremagames,M,Mixed or average reviews,10.0
1534,Secret Location,516585,Generally favorable reviews,12,"Action, Shooter, First-Person, Light Gun, Arcade",No Online Multiplayer,Secret Location,https://www.metacritic.com/company/secret-location,T,Mixed or average reviews,14.0
1535,"Kadokawa, KADOKAWA CORPORATION",520753,Mixed or average reviews,7,"Action Adventure, Adventure, 3D, Linear, First-Person",No Online Multiplayer,Active Gaming Media,https://www.metacritic.com/company/active-gaming-media,,Mixed or average reviews,17.0
1536,Bloober Team,519522,Generally favorable reviews,25,"Adventure, 3D, First-Person",No Online Multiplayer,Bloober Team,https://www.metacritic.com/company/bloober-team,M,Mixed or average reviews,48.0
1537,The Station,519884,Mixed or average reviews,17,"Adventure, 3D, First-Person",No Online Multiplayer,The Station,https://www.metacritic.com/company/the-station,T,Mixed or average reviews,11.0
1538,The Station,519885,Mixed or average reviews,14,"Adventure, 3D, First-Person",No Online Multiplayer,The Station,https://www.metacritic.com/company/the-station,T,Mixed or average reviews,14.0
1539,The Station,505107,Mixed or average reviews,10,"Adventure, 3D, First-Person",No Online Multiplayer,The Station,https://www.metacritic.com/company/the-station,T,Mixed or average reviews,24.0
1540,Total Mayhem Games,513066,Mixed or average reviews,7,"Adventure, 3D, First-Person",2 Players Online Multiplayer,Total Mayhem Games,https://www.metacritic.com/company/total-mayhem-games,,Mixed or average reviews,32.0
1541,Nilo Studios,520193,Generally unfavorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Nilo Studios,https://www.metacritic.com/company/nilo-studios,T,Mixed or average reviews,5.0
1542,Sledgehammer Games,517317,Mixed or average reviews,14,"Action, Shooter, First-Person, Arcade",,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,25.0
1543,RocketWerkz,517586,Generally unfavorable reviews,15,"Action, Shooter, First-Person, Arcade",Up to 4 Players,Zen Studios,https://www.metacritic.com/company/zen-studios,T,Mixed or average reviews,28.0
1544,Fireproof Games,520639,Generally favorable reviews,8,"Adventure, Puzzle, General, 3D, First-Person",No Online Multiplayer,Fireproof Games,https://www.metacritic.com/company/fireproof-games,E,Generally favorable reviews,18.0
1545,Pixel Maniacs,519104,Mixed or average reviews,14,"Puzzle, Action, Shooter, First-Person, Arcade",No Online Multiplayer,Pixel Maniacs,https://www.metacritic.com/company/pixel-maniacs,E10+,Mixed or average reviews,11.0
1546,The Astronauts,515244,Generally favorable reviews,9,"Adventure, 3D, First-Person",No Online Multiplayer,The Astronauts,https://www.metacritic.com/company/the-astronauts,M,Generally favorable reviews,26.0
1547,"Bluehole, Inc., PUBG Corporation",507570,Generally favorable reviews,46,"Action, Shooter, First-Person, Tactical",Online Multiplayer Up to more than 64 Players,"Bluehole, Inc.",https://www.metacritic.com/company/bluehole-inc,T,Generally unfavorable reviews,1994.0
1548,Crows Crows Crows,518883,Mixed or average reviews,6,"Adventure, 3D, First-Person",No Online Multiplayer,Crows Crows Crows,https://www.metacritic.com/company/crows-crows-crows,M,Mixed or average reviews,34.0
1549,Rockstar Games,514891,Generally favorable reviews,26,"Adventure, 3D, First-Person",No Online Multiplayer,Rockstar Games,https://www.metacritic.com/company/rockstar-games,M,Mixed or average reviews,28.0
1550,Ratalaika Games,518904,Mixed or average reviews,4,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Ratalaika Games,https://www.metacritic.com/company/ratalaika-games,E10+,Mixed or average reviews,9.0
1551,tinyBuild,510305,Generally unfavorable reviews,13,"Action, Adventure, General, 3D, First-Person",No Online Multiplayer,tinyBuild,https://www.metacritic.com/company/tinybuild,E10+,Generally unfavorable reviews,89.0
1552,Dynamic Pixels,502645,Generally unfavorable reviews,19,"Action, Adventure, General, 3D, First-Person",No Online Multiplayer,tinyBuild,https://www.metacritic.com/company/tinybuild,E10+,Generally unfavorable reviews,323.0
1553,Bungie,517155,Mixed or average reviews,28,"Action, Shooter, First-Person, Arcade",,Activision,https://www.metacritic.com/company/activision,,Overwhelming dislike,582.0
1554,Bungie,518761,Mixed or average reviews,9,"Action, Shooter, First-Person, Arcade",Up to 16 Players,Activision,https://www.metacritic.com/company/activision,,Overwhelming dislike,188.0
1555,Bungie,518762,Mixed or average reviews,9,"Action, Shooter, First-Person, Arcade",,Activision,https://www.metacritic.com/company/activision,,Overwhelming dislike,88.0
1556,id Software,510947,Mixed or average reviews,48,"Action, Shooter, First-Person, Light Gun, Arcade",No Online Multiplayer,"Bethesda Softworks, Bethesda Game Studios",https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,135.0
1557,id Software,510943,Mixed or average reviews,11,"Action, Shooter, First-Person, Light Gun, Arcade",No Online Multiplayer,"Bethesda Softworks, Bethesda Game Studios",https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,67.0
1558,Wolf & Wood Interactive,516125,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,"LegionVR, LLC",https://www.metacritic.com/company/legionvr-llc,,No user score yet,
1559,Abyss Gameworks,508917,Mixed or average reviews,7,"Adventure, 3D, First-Person",No Online Multiplayer,Abyss Gameworks,https://www.metacritic.com/company/abyss-gameworks,,Mixed or average reviews,8.0
1560,Pandemic Studios,508521,Generally favorable reviews,23,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",64 Players Online Online Multiplayer,LucasArts,https://www.metacritic.com/company/lucasarts,T,Generally favorable reviews,627.0
1561,EA DICE,508520,Mixed or average reviews,34,"Action, Shooter, First-Person, Tactical",Up to 40 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Overwhelming dislike,1371.0
1562,Viva Games,518141,Mixed or average reviews,5,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,E-Home Entertainment,https://www.metacritic.com/company/e-home-entertainment,T,Mixed or average reviews,7.0
1563,Tripwire Interactive,499305,Mixed or average reviews,6,"Action, Shooter, First-Person, Light Gun, Arcade",2 Players Online Multiplayer,Tripwire Interactive,https://www.metacritic.com/company/tripwire-interactive,,Generally unfavorable reviews,5.0
1564,EA DICE,508519,Mixed or average reviews,62,"Action, Shooter, First-Person, Tactical",Up to 40 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Overwhelming dislike,8870.0
1565,"id Software, Panic Button",515254,Generally favorable reviews,66,"Action, Shooter, First-Person, Arcade",Up to 12 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,585.0
1566,Sledgehammer Games,509291,Generally favorable reviews,83,"Action, Shooter, First-Person, Arcade",Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,2034.0
1567,Sledgehammer Games,509292,Generally favorable reviews,21,"Action, Shooter, First-Person, Arcade",Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,505.0
1568,Sledgehammer Games,509293,Mixed or average reviews,21,"Action, Shooter, First-Person, Arcade",Online Multiplayer Up to 18 Players,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,968.0
1569,Gattai Games,513143,Mixed or average reviews,13,"Adventure, 3D, First-Person",No Online Multiplayer,Gattai Games,https://www.metacritic.com/company/gattai-games,T,Mixed or average reviews,9.0
