,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
804,479490,PopCap,https://www.metacritic.com/company/popcap,E10+,PopCap,"General, Action, Shooter, Third-Person, Tactical",Up to 24 Players,Generally favorable reviews,29,Generally favorable reviews,283.0
805,495893,Telltale Games,https://www.metacritic.com/company/telltale-games,M,"Skybound LLC, Skybound Games","Adventure, 3D, Third-Person",,Mixed or average reviews,10,Mixed or average reviews,52.0
806,495894,Telltale Games,https://www.metacritic.com/company/telltale-games,M,"Skybound LLC, Skybound Games","Adventure, 3D, Third-Person",,Mixed or average reviews,9,Mixed or average reviews,35.0
807,495896,Telltale Games,https://www.metacritic.com/company/telltale-games,,"Skybound LLC, Skybound Games","Adventure, 3D, Third-Person",,Mixed or average reviews,42,Mixed or average reviews,140.0
808,492020,"Microids, Kalypso, U&I Entertainment",https://www.metacritic.com/company/microids,T,"Microids, Artefacts Studio","Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,17,Mixed or average reviews,33.0
809,492021,"Microids, Kalypso, Anuman Interactive, U&I Entertainment",https://www.metacritic.com/company/microids,T,Microids,"Adventure, 3D, Third-Person",,Mixed or average reviews,7,Mixed or average reviews,12.0
810,115350,Harvester Games,https://www.metacritic.com/company/harvester-games,,Harvester Games,"Modern, Adventure, 3D, Point-and-Click, Third-Person",No Online Multiplayer,Generally favorable reviews,6,Generally favorable reviews,30.0
811,495382,Clapfoot Inc.,https://www.metacritic.com/company/clapfoot-inc,T,Clapfoot Inc.,"Action, Shooter, Third-Person, Arcade",,Mixed or average reviews,25,Mixed or average reviews,7.0
812,426338,Clapfoot Inc.,https://www.metacritic.com/company/clapfoot-inc,,Clapfoot Inc.,"Action, Shooter, Third-Person, Sci-Fi, Arcade",,Mixed or average reviews,5,Mixed or average reviews,11.0
813,492434,Wargaming.net,https://www.metacritic.com/company/wargamingnet,T,Wargaming.net,"Action, Simulation, Shooter, Vehicle, Third-Person, Combat, Tactical",Up to 30 Players,Generally favorable reviews,18,Generally unfavorable reviews,152.0
814,494360,Virtual Basement,https://www.metacritic.com/company/virtual-basement,,Code Headquarters,"Arcade, Action, Shooter, Third-Person, Tactical",Up to 10 Players,Mixed or average reviews,4,Generally favorable reviews,23.0
815,475966,XSEED Games,https://www.metacritic.com/company/xseed-games,T,Sandlot,"Action, Shooter, Third-Person, Arcade",Up to 4 Players,Mixed or average reviews,20,Generally favorable reviews,24.0
816,477894,XSEED Games,https://www.metacritic.com/company/xseed-games,M,Sandlot,"Action, Shooter, Third-Person, Arcade",Up to 4 Players,Mixed or average reviews,40,Mixed or average reviews,76.0
817,493821,PlayStation Mobile Inc.,https://www.metacritic.com/company/playstation-mobile-inc,T,Arrowhead Game Studios,"Action, Shooter, Third-Person, Shoot-'Em-Up, Arcade, Top-Down",Online Multiplayer,Generally favorable reviews,14,Mixed or average reviews,93.0
818,493820,SCEA,https://www.metacritic.com/company/scea,M,Quantic Dream,"Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,30,Generally favorable reviews,1274.0
819,491985,Activision,https://www.metacritic.com/company/activision,M,"High Moon Studios, Iron Galaxy Studios","Action, Action Adventure, Shooter, Beat-'Em-Up, Linear, Third-Person, 3D, Arcade",No Online Multiplayer,Mixed or average reviews,11,Mixed or average reviews,130.0
820,455119,"Young Horses, Inc",https://www.metacritic.com/company/young-horses-inc,E10+,"Young Horses, Inc","Adventure, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,5,Generally favorable reviews,8.0
821,493384,"Young Horses, Inc",https://www.metacritic.com/company/young-horses-inc,,"Young Horses, Inc","Adventure, 3D, Third-Person",,Generally favorable reviews,4,Generally unfavorable reviews,6.0
822,493248,"GAMEVIL Inc., GAMEVIL USA Inc",https://www.metacritic.com/company/gamevil-inc,,"Gamevil, GAMEVIL Inc.","Action, General, Shooter, Third-Person, Tactical",,Generally favorable reviews,4,Generally unfavorable reviews,5.0
