,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
554,"Unigine Corp, Russia",173548,Mixed or average reviews,23,"Strategy, Real-Time, Modern, General, Modern",,"Unigine Corp, Russia",https://www.metacritic.com/company/unigine-corp-russia,,Mixed or average reviews,56.0
555,Picsoft Studio,191551,Mixed or average reviews,5,"Strategy, Real-Time, General, Defense",,Picsoft Studio,https://www.metacritic.com/company/picsoft-studio,,No user score yet,
556,NeocoreGames,183881,Mixed or average reviews,10,"Strategy, Real-Time, Fantasy, General",No Online Multiplayer,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Mixed or average reviews,8.0
557,Paradox Development Studio,173856,Mixed or average reviews,13,"Strategy, Real-Time, Wargame, Real-Time, General",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,T,Mixed or average reviews,85.0
558,Petroglyph,173452,Mixed or average reviews,4,"Role-Playing, Strategy, Real-Time, Massively Multiplayer Online, Fantasy, MOBA, MOBA",,Petroglyph,https://www.metacritic.com/company/petroglyph,RP,Mixed or average reviews,35.0
559,Best Way,151267,Mixed or average reviews,19,"Strategy, Real-Time, Military, General, Military, Tactics",,"1C, 1C Entertainment",https://www.metacritic.com/company/1c,T,Mixed or average reviews,45.0
560,Hazardous Software ,132504,Mixed or average reviews,11,"Strategy, Real-Time, Sci-Fi, General",,Hazardous Software,https://www.metacritic.com/company/hazardous-software,,Mixed or average reviews,18.0
561,LambdaMu Games,188984,Generally favorable reviews,4,"Strategy, Real-Time, General, General, Defense",,LambdaMu Games,https://www.metacritic.com/company/lambdamu-games,,No user score yet,
562,Tindalos Interactive,188559,Mixed or average reviews,5,"Strategy, Real-Time, General, MOBA",,Tindalos Interactive,https://www.metacritic.com/company/tindalos-interactive,,Mixed or average reviews,38.0
563,Signal Studios,174699,Generally favorable reviews,46,"Strategy, Real-Time, Wargame, Real-Time, General",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,127.0
564,Gas Powered Games,154721,Mixed or average reviews,44,"Strategy, Real-Time, Historic, Historic, Command",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E10+,Mixed or average reviews,189.0
565,11 bit studios,187745,Universal acclaim,16,"Action, Strategy, General, Real-Time, Sci-Fi, General",,"Chillingo Ltd, Chillingo",https://www.metacritic.com/company/chillingo-ltd,,Mixed or average reviews,59.0
566,"Kavcom Limited, Kavcom",185283,Mixed or average reviews,7,"Action, Strategy, General, Real-Time, Sci-Fi, General",,"Kavcom Limited, Kavcom",https://www.metacritic.com/company/kavcom-limited,,Universal acclaim,6.0
567,The Lordz Games Studio,166673,Generally favorable reviews,12,"Strategy, Turn-Based, Real-Time, Wargame, Real-Time, General, Tactics",,Slitherine,https://www.metacritic.com/company/slitherine,,Generally favorable reviews,88.0
568,Bulkypix,184026,Generally favorable reviews,7,"Action, Strategy, General, Real-Time, General, Defense",,Bulkypix,https://www.metacritic.com/company/bulkypix,,No user score yet,
569,Double Fine Productions,174016,Generally favorable reviews,43,"Action, Strategy, General, Real-Time, General, Defense",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,90.0
570,Reverie World Studios,106996,Mixed or average reviews,4,"Strategy, Real-Time, Fantasy, General, Fantasy",Massively Multiplayer,505 Games,https://www.metacritic.com/company/505-games,T,Mixed or average reviews,71.0
571,"Seed Studios, Lda",166157,Mixed or average reviews,17,"Strategy, Real-Time, Fantasy, General, Fantasy",Up to 4 Players,"Seed Studios, Lda",https://www.metacritic.com/company/seed-studios-lda,E10+,Mixed or average reviews,34.0
572,Com2uS,181437,Generally favorable reviews,4,"Strategy, Miscellaneous, Puzzle, Real-Time, General, Puzzle, General, Defense",,Com2uS,https://www.metacritic.com/company/com2us,,No user score yet,
573,Fuero Games,333896,Mixed or average reviews,18,"Strategy, Real-Time, MOBA",,CD Projekt Red Studio,https://www.metacritic.com/company/cd-projekt-red-studio,,Generally unfavorable reviews,25.0
574,"Hassey Enterprises, Inc.",419280,Mixed or average reviews,4,"Strategy, Real-Time, Sci-Fi, General",,"Hassey Enterprises, Inc.",https://www.metacritic.com/company/hassey-enterprises-inc,,No user score yet,
575,"The Lordz Games Studio, Flashback Games",344633,Mixed or average reviews,17,"Strategy, Real-Time, Sci-Fi, General",,Slitherine,https://www.metacritic.com/company/slitherine,,Mixed or average reviews,43.0
576,Ironhide Game Studio,405598,Generally favorable reviews,10,"Action, Strategy, Real-Time, General, Defense",,Ironhide Game Studio,https://www.metacritic.com/company/ironhide-game-studio,,Generally favorable reviews,36.0
577,"Relic, Sega, Relic Entertainment",348157,Generally favorable reviews,38,"Strategy, Real-Time, General, Historic",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,M,Mixed or average reviews,86.0
578,Super Evil Megacorp,405590,Generally favorable reviews,15,"Action, Strategy, Real-Time, General, MOBA",Up to 6 Players,Super Evil Megacorp,https://www.metacritic.com/company/super-evil-megacorp,,Generally favorable reviews,131.0
579,11 bit studios,293037,Generally favorable reviews,63,"Action, Strategy, Miscellaneous, Action Adventure, Real-Time, Survival, Board / Card Game, General",No Online Multiplayer,11 bit studios,https://www.metacritic.com/company/11-bit-studios,,Generally favorable reviews,1095.0
580,Fourlights,324513,Mixed or average reviews,6,"Strategy, Real-Time, General, Defense",,Fourlights,https://www.metacritic.com/company/fourlights,T,No user score yet,
581,"DeNA Co., Ltd.",374713,Mixed or average reviews,6,"Strategy, Real-Time, General, Defense",,Disney Interactive Studios,https://www.metacritic.com/company/disney-interactive-studios,,No user score yet,
582,Amplitude Studios,261668,Generally favorable reviews,29,"Strategy, Real-Time, General, Fantasy",Online Multiplayer,Amplitude Studios,https://www.metacritic.com/company/amplitude-studios,,Generally favorable reviews,217.0
583,Ayopa Games LLC,385552,Generally favorable reviews,7,"Action, Strategy, Real-Time, General, Defense",,Ayopa Games LLC,https://www.metacritic.com/company/ayopa-games-llc,,Mixed or average reviews,12.0
584,Glitchy Pixel,378671,Mixed or average reviews,4,"Strategy, Puzzle, Action, Real-Time, General, Modern",No Online Multiplayer,Glitchy Pixel,https://www.metacritic.com/company/glitchy-pixel,E,No user score yet,
585,KillHouse Games,254881,Generally favorable reviews,13,"Modern, Modern, Strategy, Real-Time, General, Tactics",2 Players Online Multiplayer,KillHouse Games,https://www.metacritic.com/company/killhouse-games,,Generally favorable reviews,120.0
586,Game-Labs,327225,Generally favorable reviews,8,"Strategy, Real-Time, General, Military",,Game-Labs,https://www.metacritic.com/company/game-labs,,Generally favorable reviews,160.0
587,Aqua Plus,341939,Mixed or average reviews,18,"Real-Time, Fantasy, Strategy, Adventure, Turn-Based, Visual Novel, General",No Online Multiplayer,Atlus,https://www.metacritic.com/company/atlus,T,Generally favorable reviews,75.0
588,Paradox Development Studio,387030,Generally favorable reviews,4,"Strategy, Real-Time, General, Historic",,Paradox Development Studio,https://www.metacritic.com/company/paradox-development-studio,,Mixed or average reviews,13.0
589,11 bit studios,368894,Generally favorable reviews,6,"Strategy, Real-Time, General, Sci-Fi, Defense",,"Chillingo Ltd, Chillingo",https://www.metacritic.com/company/chillingo-ltd,,No user score yet,
590,IriySoft,368895,Generally favorable reviews,5,"Action, Strategy, Real-Time, General, Fantasy, Defense",,Armor Games,https://www.metacritic.com/company/armor-games,,No user score yet,
591,Zen Studios,294672,Mixed or average reviews,4,"Strategy, Real-Time, General, Defense",,Zen Studios,https://www.metacritic.com/company/zen-studios,T,Mixed or average reviews,17.0
592,Hidden Path Entertainment,325871,Generally favorable reviews,8,"Strategy, Real-Time, General, Defense",,505 Games,https://www.metacritic.com/company/505-games,E10+,Mixed or average reviews,27.0
593,Hidden Path Entertainment,218114,Generally favorable reviews,21,"General, Strategy, Real-Time, General, Defense",,505 Games,https://www.metacritic.com/company/505-games,,Mixed or average reviews,93.0
594,Zen Studios,299335,Mixed or average reviews,12,"Strategy, Real-Time, General, Defense",2 Players,Zen Studios,https://www.metacritic.com/company/zen-studios,T,Mixed or average reviews,20.0
595,Hidden Path Entertainment,299336,Generally favorable reviews,9,"Strategy, Real-Time, General, Defense",2 Players,505 Games,https://www.metacritic.com/company/505-games,E10+,Mixed or average reviews,32.0
596,FireFly Studios,244895,Mixed or average reviews,30,"Historic, Strategy, Real-Time, General, Historic",Up to 8 Players,"FireFly Studios, Viva Media",https://www.metacritic.com/company/firefly-studios,T,Mixed or average reviews,249.0
597,FLOW COMBINE,324579,Mixed or average reviews,8,"Strategy, Real-Time, General, Command",,11 bit studios,https://www.metacritic.com/company/11-bit-studios,,Generally favorable reviews,20.0
598,11 bit studios,299334,Mixed or average reviews,15,"Strategy, Real-Time, Sci-Fi, General",2 Players,11 bit studios,https://www.metacritic.com/company/11-bit-studios,T,Mixed or average reviews,16.0
599,3 Sprockets,325947,Mixed or average reviews,8,"Action, Strategy, Real-Time, General, Defense",Up to 6 Players,Nnooo,https://www.metacritic.com/company/nnooo,E10+,Generally favorable reviews,17.0
600,,354166,Mixed or average reviews,4,"Action, Strategy, Real-Time, General, Defense",,Outplay Entertainment Ltd,https://www.metacritic.com/company/outplay-entertainment-ltd,,No user score yet,
601,"Playdom, Inc.",351526,Mixed or average reviews,9,"Strategy, Real-Time, General, Command",Massively Multiplayer,Disney Interactive Studios,https://www.metacritic.com/company/disney-interactive-studios,,Mixed or average reviews,17.0
602,Paradox Development Studio,341960,Generally favorable reviews,6,"Strategy, Real-Time, General, Historic",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Mixed or average reviews,32.0
603,Moving Player,330038,Generally unfavorable reviews,7,"Strategy, Real-Time, General, Defense",No Online Multiplayer,Moving Player,https://www.metacritic.com/company/moving-player,E10+,No user score yet,
604,"Relic, Relic Entertainment",300458,Generally favorable reviews,29,"Strategy, Real-Time, General, Historic",,Sega,https://www.metacritic.com/company/sega,M,Mixed or average reviews,121.0
605,Passtech Games,320402,Mixed or average reviews,17,"Strategy, Real-Time, Sci-Fi, General, Defense",No Online Multiplayer,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Generally favorable reviews,58.0
606,11 bit studios,302640,Mixed or average reviews,14,"Strategy, Real-Time, General, Sci-Fi, Defense",No Online Multiplayer,11 bit studios,https://www.metacritic.com/company/11-bit-studios,,Mixed or average reviews,32.0
607,Paradox Development Studio,281064,Generally favorable reviews,9,"Strategy, Real-Time, General, Historic",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Generally favorable reviews,31.0
608,SMG Studio,320962,Generally favorable reviews,6,"Action, Strategy, Real-Time, Sci-Fi, General",,SMG Studio,https://www.metacritic.com/company/smg-studio,,No user score yet,
609,Wild Factor,313386,Mixed or average reviews,4,"General, Strategy, Real-Time, Defense",No Online Multiplayer,Wild Factor,https://www.metacritic.com/company/wild-factor,,No user score yet,
610,GabberGames,320431,Mixed or average reviews,11,"Military, Strategy, Real-Time, General",,GabberGames,https://www.metacritic.com/company/gabbergames,,Mixed or average reviews,15.0
611,Ensemble Studios,313462,Mixed or average reviews,7,"Strategy, Real-Time, General, Fantasy",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,,Generally favorable reviews,195.0
612,Zen Studios,313467,Generally favorable reviews,6,"Action, Strategy, Real-Time, General, Defense",,Zen Studios,https://www.metacritic.com/company/zen-studios,,No user score yet,
613,,313418,Mixed or average reviews,10,"Action, Strategy, Real-Time, General, Defense",,SNK Playmore,https://www.metacritic.com/company/snk-playmore,,Mixed or average reviews,6.0
614,Eugen Systems,285238,Generally favorable reviews,19,"Strategy, Real-Time, Historic, Tactics",Up to 20 Players,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Generally favorable reviews,213.0
615,Elder Games,299885,Generally unfavorable reviews,4,"Strategy, Real-Time, Sci-Fi, Command",No Online Multiplayer,Merge Games,https://www.metacritic.com/company/merge-games,,Mixed or average reviews,14.0
616,Eutechnyx,302989,Mixed or average reviews,5,"Strategy, Real-Time, MOBA",,Eutechnyx,https://www.metacritic.com/company/eutechnyx,,No user score yet,
617,Subset Games,293036,Generally favorable reviews,17,"Simulation, Strategy, Real-Time, Sci-Fi, Space, General, Small Spaceship, Combat",,Subset Games,https://www.metacritic.com/company/subset-games,,Generally favorable reviews,78.0
618,,299866,Mixed or average reviews,14,"Action, Strategy, Real-Time, General, Command",,Supercell,https://www.metacritic.com/company/supercell,,Mixed or average reviews,56.0
619,Hi-Rez Studios,186818,Generally favorable reviews,18,"Role-Playing, Strategy, Real-Time, Massively Multiplayer Online, Fantasy, MOBA, MOBA",,Hi-Rez Studios,https://www.metacritic.com/company/hi-rez-studios,T,Generally favorable reviews,955.0
620,Paradox Development Studio,281073,Generally favorable reviews,4,"Strategy, Real-Time, General, Historic",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Mixed or average reviews,19.0
621,"1C, 1C Entertainment",250860,Mixed or average reviews,17,"Strategy, Real-Time, Military, General, Military",,"1C, 1C Entertainment",https://www.metacritic.com/company/1c,,Mixed or average reviews,143.0
622,Fun Unit Inc,289933,Mixed or average reviews,8,"Action, Strategy, Real-Time, General, Defense",Up to 4 Players,Teyon,https://www.metacritic.com/company/teyon,E10+,No user score yet,
623,Wyrmbyte,293557,Generally unfavorable reviews,4,"Strategy, Real-Time, MOBA",,Versus Evil,https://www.metacritic.com/company/versus-evil,,Mixed or average reviews,17.0
624,Rocket Bear Games,184203,Generally favorable reviews,13,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",No Online Multiplayer,Rocket Bear Games,https://www.metacritic.com/company/rocket-bear-games,,Generally favorable reviews,48.0
625,"Abstraction Games, Ronimo Games",285266,Mixed or average reviews,7,"Strategy, Real-Time, MOBA",Up to 6 Players,"Ronimo Games, Play It!",https://www.metacritic.com/company/ronimo-games,T,Mixed or average reviews,85.0
626,Eutechnyx,287159,Generally unfavorable reviews,6,"Strategy, Real-Time, MOBA",,Eutechnyx,https://www.metacritic.com/company/eutechnyx,,Overwhelming dislike,26.0
627,,287158,Mixed or average reviews,4,"Action, Strategy, Real-Time, General",,Flaregames,https://www.metacritic.com/company/flaregames,,Generally unfavorable reviews,6.0
628,"3000AD, Inc.",284709,Generally unfavorable reviews,6,"Action, Strategy, Real-Time, General, Defense",No Online Multiplayer,"3000AD, Inc.",https://www.metacritic.com/company/3000ad-inc,T,Overwhelming dislike,63.0
629,"Hassey Enterprises, Inc.",282970,Mixed or average reviews,4,"Strategy, Real-Time, Sci-Fi, General",,"Hassey Enterprises, Inc.",https://www.metacritic.com/company/hassey-enterprises-inc,,No user score yet,
630,Bullfrog Productions,281709,Generally unfavorable reviews,22,"Strategy, Real-Time, General, Fantasy",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,Overwhelming dislike,624.0
631,TreeFortress Games,277984,Generally favorable reviews,13,"Action, Strategy, Real-Time, General, Defense",,Bulkypix,https://www.metacritic.com/company/bulkypix,,Mixed or average reviews,17.0
632,Paradox Development Studio,261183,Generally favorable reviews,8,"Strategy, Real-Time, Historic, General, Historic",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Generally favorable reviews,57.0
633,Grumpyface Studios,275502,Generally favorable reviews,14,"Action, Strategy, Real-Time, General, Defense",,Adult Swim,https://www.metacritic.com/company/adult-swim,,Mixed or average reviews,13.0
634,Zen Studios,261974,Generally favorable reviews,8,"Strategy, Real-Time, General, Defense",No Online Multiplayer,Zen Studios,https://www.metacritic.com/company/zen-studios,T,Generally favorable reviews,41.0
635,Creative Assembly,272914,Mixed or average reviews,7,"Strategy, Real-Time, General, Historic",,Sega,https://www.metacritic.com/company/sega,,Generally unfavorable reviews,56.0
636,Sega,261440,Mixed or average reviews,5,"Action, Strategy, General, Real-Time, General, MOBA",,Sega,https://www.metacritic.com/company/sega,,No user score yet,
637,Paradox Development Studio,261396,Generally favorable reviews,7,"Historic, Strategy, Real-Time, General, Historic",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Generally favorable reviews,55.0
638,Zen Studios,259260,Generally favorable reviews,9,"Strategy, Real-Time, General, General, Defense",2 Players,Zen Studios,https://www.metacritic.com/company/zen-studios,T,Generally favorable reviews,34.0
639,Awesome Games Studio,412578,Mixed or average reviews,4,"Action, Strategy, Real-Time, General, Command",No Online Multiplayer,Awesome Games Studio,https://www.metacritic.com/company/awesome-games-studio,,Mixed or average reviews,18.0
640,11 bit studios,261045,Generally favorable reviews,11,"Action, Strategy, General, Real-Time, Sci-Fi, General",,"Chillingo Ltd, Chillingo Ltd., Chillingo",https://www.metacritic.com/company/chillingo-ltd,,Mixed or average reviews,15.0
641,Kixeye,261043,Generally favorable reviews,4,"Action, Strategy, General, Real-Time, Command",,Kixeye,https://www.metacritic.com/company/kixeye,,No user score yet,
642,KUNO INTERACTIVE,255379,Mixed or average reviews,15,"Strategy, Real-Time, General, General, Defense",No Online Multiplayer,Devolver Digital,https://www.metacritic.com/company/devolver-digital,,Generally favorable reviews,20.0
643,Dreamgate Studios,258558,Generally favorable reviews,9,"Action, Strategy, General, Real-Time, General, Defense",,"Chillingo Ltd, Chillingo",https://www.metacritic.com/company/chillingo-ltd,,Mixed or average reviews,6.0
644,Isotope 244,258221,Mixed or average reviews,5,"Strategy, Real-Time, General, Fantasy, Command",,Isotope 244,https://www.metacritic.com/company/isotope-244,,No user score yet,
645,"Cyanide, Cyanide Studios",231685,Mixed or average reviews,13,"Strategy, Adventure, Real-Time, General, Tactics",No Online Multiplayer,"Cyanide, Cyanide Studios",https://www.metacritic.com/company/cyanide,,Generally favorable reviews,110.0
646,Little Green Men,297552,Mixed or average reviews,19,"Strategy, Real-Time, Sci-Fi, General",No Online Multiplayer,Iceberg Interactive,https://www.metacritic.com/company/iceberg-interactive,,Generally favorable reviews,159.0
647,Creative Assembly,235432,Generally favorable reviews,71,"Strategy, Real-Time, Historic, General, Historic",,Sega,https://www.metacritic.com/company/sega,T,Generally unfavorable reviews,3968.0
648,Monolith Productions,252576,Mixed or average reviews,12,"Strategy, Real-Time, MOBA, MOBA",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,T,Mixed or average reviews,110.0
649,Double Eleven,251520,Mixed or average reviews,8,"Strategy, Real-Time, Fantasy, Fantasy, Defense",,Double Eleven,https://www.metacritic.com/company/double-eleven,E,Mixed or average reviews,28.0
650,PopCap,244890,Generally favorable reviews,36,"Strategy, Real-Time, Fantasy, General, Defense",2 Players,PopCap,https://www.metacritic.com/company/popcap,,Mixed or average reviews,290.0
651,Paradox Development Studio,245217,Generally favorable reviews,34,"Strategy, Real-Time, Historic, General, Historic",32 Players Online Online Multiplayer,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,T,Generally favorable reviews,1437.0
652,Nintendo,182700,Generally favorable reviews,79,"Strategy, Real-Time, Fantasy, General, Fantasy",,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Generally favorable reviews,805.0
653,Turtle Sandbox LLC,234586,Mixed or average reviews,6,"Strategy, Real-Time, General, General",,Turtle Sandbox LLC,https://www.metacritic.com/company/turtle-sandbox-llc,,Mixed or average reviews,4.0
654,Double Eleven,248040,Generally favorable reviews,18,"Strategy, Real-Time, Fantasy, Fantasy, Defense",2 Players,Double Eleven,https://www.metacritic.com/company/double-eleven,E,Generally favorable reviews,44.0
655,Zen Studios,212978,Mixed or average reviews,8,"Strategy, Real-Time, General, General, Defense",,Zen Studios,https://www.metacritic.com/company/zen-studios,T,Generally favorable reviews,70.0
656,Nival Interactive,179970,Mixed or average reviews,6,"Strategy, Real-Time, General, General, MOBA",Massively Multiplayer,Nival Interactive,https://www.metacritic.com/company/nival-interactive,,Mixed or average reviews,69.0
657,"bitComposer Games, bitComposer",235210,Generally unfavorable reviews,6,"Strategy, Real-Time, Historic, General, Command",No Online Multiplayer,"bitComposer Games, bitComposer",https://www.metacritic.com/company/bitcomposer-games,,Overwhelming dislike,93.0
658,,250346,Mixed or average reviews,4,"Action, Strategy, General, Real-Time, Defense",,GungHo,https://www.metacritic.com/company/gungho,,No user score yet,
659,,248913,Generally favorable reviews,4,"Action, Strategy, General, Real-Time, General, Defense",,Ninja Kiwi,https://www.metacritic.com/company/ninja-kiwi,,Mixed or average reviews,17.0
660,Valve Software,159676,Universal acclaim,33,"General, Fantasy, MOBA, Strategy, Real-Time, MOBA",Up to 10 Players,Valve Software,https://www.metacritic.com/company/valve-software,,Mixed or average reviews,11903.0
661,,247354,Generally favorable reviews,8,"Action, Strategy, General, Real-Time, Defense",,Crescent Moon Games,https://www.metacritic.com/company/crescent-moon-games,,No user score yet,
662,Slitherine,247413,Mixed or average reviews,4,"Role-Playing, Strategy, Real-Time, General, General",,Slitherine,https://www.metacritic.com/company/slitherine,,No user score yet,
663,"Relic, Relic Entertainment",210511,Generally favorable reviews,82,"Strategy, Real-Time, Historic, General, Historic",Up to 8 Players,Sega,https://www.metacritic.com/company/sega,M,Generally unfavorable reviews,5847.0
664,"Uber Entertainment, Planetary Annihilation Inc",219817,Mixed or average reviews,18,"Sci-Fi, Sci-Fi, Strategy, Real-Time, Command",Up to 32 Players,Uber Entertainment,https://www.metacritic.com/company/uber-entertainment,,Mixed or average reviews,418.0
665,Ironhide S.A.,245123,Generally favorable reviews,16,"Action, Strategy, General, Real-Time, General, Defense",,Ironhide Game Studio,https://www.metacritic.com/company/ironhide-game-studio,,Generally favorable reviews,49.0
666,,245129,Mixed or average reviews,4,"Action, Strategy, General, Real-Time, MOBA",,Plarium Global Ltd,https://www.metacritic.com/company/plarium-global-ltd,,Mixed or average reviews,10.0
667,3 Sprockets,245149,Mixed or average reviews,5,"Strategy, Real-Time, General, Defense",,3 Sprockets,https://www.metacritic.com/company/3-sprockets,,No user score yet,
668,Nival Interactive,241529,Mixed or average reviews,7,"Strategy, Real-Time, General, General, Defense",No Online Multiplayer,Nival Interactive,https://www.metacritic.com/company/nival-interactive,,Generally favorable reviews,138.0
669,"Com2uS, Com2us USA, Inc.",245131,Mixed or average reviews,5,"Action, Strategy, General, Real-Time, General, Defense",,"Com2uS, Com2us USA, Inc.",https://www.metacritic.com/company/com2us,,No user score yet,
670,Eugen Systems,218126,Generally favorable reviews,22,"Strategy, Real-Time, Historic, Historic, Tactics",,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,T,Generally favorable reviews,268.0
671,Zen Studios,212976,Generally favorable reviews,31,"Strategy, Real-Time, General, General, Defense",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Mixed or average reviews,37.0
672,Paradox Development Studio,236807,Generally favorable reviews,7,"Strategy, Real-Time, Historic, General, Historic",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Generally favorable reviews,184.0
673,Jujubee S.A.,504847,Mixed or average reviews,10,"Strategy, Real-Time, General",No Online Multiplayer,1C Entertainment,https://www.metacritic.com/company/1c-entertainment,,Mixed or average reviews,27.0
674,Strayllight Entertainment,500766,Mixed or average reviews,12,"Strategy, Real-Time, General",,Slitherine,https://www.metacritic.com/company/slitherine,,Mixed or average reviews,31.0
675,Blowfish Studios,503814,Mixed or average reviews,10,"Strategy, Real-Time, MOBA, Defense",,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,E10+,No user score yet,
676,Blowfish Studios,505955,Mixed or average reviews,6,"Strategy, Real-Time, MOBA, Defense",Up to 4 Players,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,T,No user score yet,
677,Blowfish Studios,503946,Mixed or average reviews,6,"Strategy, Real-Time, MOBA, Defense",Online Multiplayer,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,T,No user score yet,
678,Paradox Development Studio,505432,Mixed or average reviews,5,"Strategy, Real-Time, General",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Generally unfavorable reviews,20.0
679,Subatomic Studios,505169,Mixed or average reviews,4,"Strategy, Real-Time, General",,Subatomic Studios,https://www.metacritic.com/company/subatomic-studios,,No user score yet,
680,"Mimimi Productions, Mimimi Games",496870,Generally favorable reviews,40,"Strategy, Real-Time, Tactics",No Online Multiplayer,Daedalic Entertainment,https://www.metacritic.com/company/daedalic-entertainment,M,Generally favorable reviews,398.0
681,Lunatic Pixels,504285,Mixed or average reviews,4,"Strategy, Real-Time, Defense",2 Players,Lunatic Pixels,https://www.metacritic.com/company/lunatic-pixels,E,Mixed or average reviews,6.0
682,"Stardock, Oxide Games",501644,Generally favorable reviews,5,"Strategy, Real-Time, General, Command",Online Multiplayer Up to 16 Players,Stardock,https://www.metacritic.com/company/stardock,E10+,Generally favorable reviews,54.0
683,Gaslamp Games,248664,Mixed or average reviews,8,"Fantasy, Fantasy, Strategy, Real-Time, Management, General, Government",No Online Multiplayer,Gaslamp Games,https://www.metacritic.com/company/gaslamp-games,,Generally unfavorable reviews,8.0
684,PopCap,496809,Generally favorable reviews,8,"Real-Time, General, Puzzle, Defense, Strategy, Turn-Based, Card Battle",,"Electronic Arts, EA Games",https://www.metacritic.com/company/electronic-arts,,Mixed or average reviews,45.0
685,Edge Case Games,397099,Generally favorable reviews,10,"Sci-Fi, Strategy, Real-Time, General",Online Multiplayer,Edge Case Games,https://www.metacritic.com/company/edge-case-games,,Generally favorable reviews,29.0
686,GSC Game World,500325,Mixed or average reviews,19,"General, Strategy, Real-Time, Command",Online Multiplayer Up to 8 Players,GSC Game World,https://www.metacritic.com/company/gsc-game-world,,Mixed or average reviews,204.0
687,"Abstraction Games, Ronimo Games",329487,Generally favorable reviews,7,"Strategy, Real-Time, MOBA",,Ronimo Games,https://www.metacritic.com/company/ronimo-games,T,Generally favorable reviews,7.0
688,Q-Games,346727,Mixed or average reviews,49,"Sci-Fi, Strategy, Action Adventure, Real-Time, Sandbox, General",,"SCEA, Sony Interactive Entertainment",https://www.metacritic.com/company/scea,T,Mixed or average reviews,91.0
689,Blue Byte,497890,Mixed or average reviews,20,"Strategy, Real-Time, General",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,,Mixed or average reviews,31.0
690,Hypersect,495929,Generally favorable reviews,6,"Action, Strategy, Real-Time, Shooter, Arcade, Tactics, Shoot-'Em-Up, Top-Down",Up to 4 Players,Hypersect,https://www.metacritic.com/company/hypersect,E,Mixed or average reviews,7.0
691,Elder Games,497806,Mixed or average reviews,5,"Strategy, Real-Time, Tactics, Command",No Online Multiplayer,Merge Games,https://www.metacritic.com/company/merge-games,,No user score yet,
692,"Cingular mMode, Cing",493071,Mixed or average reviews,17,"Strategy, Real-Time, General",No Online Multiplayer,XSEED Games,https://www.metacritic.com/company/xseed-games,T,Generally favorable reviews,13.0
693,Ancient Corp,437554,Generally favorable reviews,4,"Strategy, Real-Time, General, Defense",No Online Multiplayer,Ancient Corp,https://www.metacritic.com/company/ancient-corp,E,Generally favorable reviews,7.0
694,Vile Monarch,495582,Mixed or average reviews,17,"Strategy, Real-Time, Tactics",Online Multiplayer,Gambitious,https://www.metacritic.com/company/gambitious,,Mixed or average reviews,12.0
695,Anarteam,491350,Generally favorable reviews,7,"Action, Strategy, Real-Time, General, Command",No Online Multiplayer,Plug In Digital,https://www.metacritic.com/company/plug-in-digital,,Generally favorable reviews,12.0
696,Anarteam,499922,Mixed or average reviews,10,"Action, Strategy, Real-Time, General, Command",,Anarteam,https://www.metacritic.com/company/anarteam,E10+,Mixed or average reviews,4.0
697,"Playdek, Inc.",499737,Universal acclaim,4,"Strategy, Miscellaneous, Turn-Based, Real-Time, Board / Card Game, 4X, Command",,"Playdek, Inc.",https://www.metacritic.com/company/playdek-inc,,No user score yet,
698,Passtech Games,496708,Generally favorable reviews,11,"Strategy, Real-Time, Defense",,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Mixed or average reviews,15.0
