,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
225,Koei,102559,Mixed or average reviews,12,"Strategy, Wargame, Turn-Based",,Koei,https://www.metacritic.com/company/koei,E,Mixed or average reviews,6.0
226,Soft Enterprises,102171,Mixed or average reviews,12,"Strategy, Real-Time, Historic, General, Historic, Command",Up to 8 Players,Data Becker,https://www.metacritic.com/company/data-becker,T,Mixed or average reviews,7.0
227,Maxis,102233,Generally favorable reviews,36,"Strategy, City Building, Management, Modern, Modern, Government",,EA Games,https://www.metacritic.com/company/ea-games,E,Generally favorable reviews,353.0
228,Jaleco Entertainment,161833,Mixed or average reviews,7,"Strategy, Turn-Based, Fantasy",,Jaleco Entertainment,https://www.metacritic.com/company/jaleco-entertainment,T,No user score yet,
229,"Relic, Relic Entertainment",102918,Mixed or average reviews,30,"Strategy, Real-Time, Fantasy, General, Fantasy",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,61.0
230,2By3 Games,102402,Generally favorable reviews,8,"Strategy, Turn-Based, Wargame, Turn-Based, General",,Matrix Games,https://www.metacritic.com/company/matrix-games,E,Generally favorable reviews,6.0
231,ApeZone,101940,Generally favorable reviews,6,"Strategy, Real-Time, Sci-Fi, General",,Matrix Games,https://www.metacritic.com/company/matrix-games,E,No user score yet,
232,Paradox Development Studio,102192,Mixed or average reviews,13,"Strategy, Real-Time, Historic, General, Historic",,Strategy First,https://www.metacritic.com/company/strategy-first,E,Generally favorable reviews,35.0
233,Digital Reality,102156,Generally unfavorable reviews,13,"Strategy, Real-Time, Military, General",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Mixed or average reviews,10.0
234,GSC Game World,102229,Mixed or average reviews,6,"Strategy, Real-Time, Historic, Historic, Command",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,118.0
235,4Head Studios,102295,Generally favorable reviews,14,"Strategy, Real-Time, Historic, General, Historic",,JoWooD Entertainment AG,https://www.metacritic.com/company/jowood-entertainment-ag,T,Generally favorable reviews,36.0
236,"Tecmo, Graphic Research",161653,Generally favorable reviews,5,"Strategy, Breeding/Constructing",,Tecmo,https://www.metacritic.com/company/tecmo,E,Generally favorable reviews,11.0
237,Spellbound,102447,Generally favorable reviews,15,"Strategy, Real-Time, Fantasy, General, Fantasy",No Online Multiplayer,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally favorable reviews,128.0
238,Digital Reality,102079,Generally favorable reviews,15,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,T,Generally favorable reviews,27.0
239,"Zuxxez, In Images",101882,Mixed or average reviews,8,"Strategy, Real-Time, Historic, General, Historic, Tactics",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Mixed or average reviews,13.0
240,Liquid Entertainment,102420,Mixed or average reviews,10,"Strategy, Real-Time, Fantasy, General, Fantasy, Command",Up to 8 Players,Crave,https://www.metacritic.com/company/crave,T,Generally favorable reviews,31.0
241,Freedom LLC,101514,Generally unfavorable reviews,9,"Strategy, Real-Time, Wargame, Real-Time, General",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally unfavorable reviews,8.0
242,Strategy First,102873,Mixed or average reviews,13,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",No Online Multiplayer,Strategy First,https://www.metacritic.com/company/strategy-first,T,Mixed or average reviews,5.0
243,Radon Labs,101598,Mixed or average reviews,13,"Strategy, Adventure, Real-Time, 3D, Fantasy, Third-Person, General, Fantasy",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,26.0
244,Ensemble Studios,101629,Generally favorable reviews,31,"Strategy, Real-Time, Fantasy, General, Fantasy",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,763.0
245,Barking Dog,102384,Mixed or average reviews,11,"Strategy, Real-Time, Sci-Fi, General",,"Disney Interactive, Disney Interactive Studios",https://www.metacritic.com/company/disney-interactive,E,Generally favorable reviews,22.0
246,Big Time Software,101767,Generally favorable reviews,12,"Strategy, Real-Time, Wargame, Real-Time, General",,Battlefront.com,https://www.metacritic.com/company/battlefrontcom,T,Mixed or average reviews,24.0
247,Cat Daddy Games,102513,Generally unfavorable reviews,7,"Strategy, Real-Time, Historic, General",,Activision Value,https://www.metacritic.com/company/activision-value,M,Generally unfavorable reviews,13.0
248,Firaxis Games,102238,Mixed or average reviews,11,"Strategy, Turn-Based, Historic, Historic, 4X",,Infogrames,https://www.metacritic.com/company/infogrames,E,Mixed or average reviews,24.0
249,Blue Fang Games,102979,Mixed or average reviews,8,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Generally favorable reviews,14.0
250,MASA Group,101900,Generally unfavorable reviews,7,"Strategy, Real-Time, Military",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,8.0
251,Chris Sawyer,102228,Mixed or average reviews,22,"Strategy, Tycoon, Management, Business / Tycoon",,"Atari, Infogrames",https://www.metacritic.com/company/atari,E,Generally favorable reviews,170.0
252,Silver Style,102282,Mixed or average reviews,9,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Tactics",Up to 8 Players,Simon & Schuster,https://www.metacritic.com/company/simon-schuster,T,Mixed or average reviews,13.0
253,Crawfish Interactive,161478,Mixed or average reviews,8,"Strategy, Turn-Based, Fantasy",,Metro3D,https://www.metacritic.com/company/metro3d,E,Generally unfavorable reviews,4.0
254,Indi,102682,Mixed or average reviews,5,"Strategy, City Building, Modern",,Natsume,https://www.metacritic.com/company/natsume,T,Mixed or average reviews,17.0
255,Rival Interactive,102283,Mixed or average reviews,10,"Strategy, Real-Time, Military, General, Military",,Simon & Schuster,https://www.metacritic.com/company/simon-schuster,T,Mixed or average reviews,7.0
256,3DO,102444,Mixed or average reviews,9,"Strategy, Turn-Based, Fantasy, General",,3DO,https://www.metacritic.com/company/3do,E,Generally favorable reviews,42.0
257,Fireglow,102031,Mixed or average reviews,10,"Strategy, Real-Time, Historic, General, Historic",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,39.0
258,FireFly Studios,102242,Generally favorable reviews,14,"Strategy, Real-Time, Historic, General, Historic",,Gathering,https://www.metacritic.com/company/gathering,T,Generally favorable reviews,406.0
259,"Disney Interactive, Disney Interactive Studios",102389,Mixed or average reviews,4,"Strategy, Tycoon, Management, Business / Tycoon",,Disney Interactive,https://www.metacritic.com/company/disney-interactive,E,Mixed or average reviews,10.0
260,Sierra Entertainment,102105,Mixed or average reviews,10,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,T,Generally favorable reviews,14.0
261,Pyro Studios,161269,Mixed or average reviews,12,"Strategy, Real-Time, Historic",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Mixed or average reviews,9.0
262,Mad Doc Software,102289,Mixed or average reviews,13,"Strategy, Real-Time, Historic, General, Historic",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,T,Generally favorable reviews,39.0
263,Koei,102387,Generally favorable reviews,14,"Role-Playing, Strategy, Turn-Based, Console-style RPG, Historic",,Koei,https://www.metacritic.com/company/koei,T,Generally favorable reviews,33.0
264,Deep Red,101952,Mixed or average reviews,14,"Strategy, Tycoon, Management, Business / Tycoon",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Mixed or average reviews,8.0
265,"Monte Cristo Multimedia, Monte Cristo",102155,Mixed or average reviews,9,"Strategy, Real-Time, Modern, General, Modern",,Strategy First,https://www.metacritic.com/company/strategy-first,T,No user score yet,
266,Zuxxez,102454,Mixed or average reviews,11,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Command",Up to 15 Players,Strategy First,https://www.metacritic.com/company/strategy-first,T,Mixed or average reviews,19.0
267,BreakAway Games,102093,Generally favorable reviews,15,"Strategy, City Building, Management, Historic, Historic, Government",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,E,Generally favorable reviews,40.0
268,JoWooD Entertainment AG,102225,Mixed or average reviews,8,"Strategy, Tycoon, Management, Business / Tycoon",No Online Multiplayer,JoWooD Entertainment AG,https://www.metacritic.com/company/jowood-entertainment-ag,E,Generally favorable reviews,26.0
269,Pyro Studios,101367,Mixed or average reviews,19,"Strategy, Real-Time, Military",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Mixed or average reviews,18.0
270,"Funatics Development GmbH, Funatics Software, Funatics",102189,Mixed or average reviews,7,"Strategy, City Building, Management, Historic, Historic, Government",,JoWooD Entertainment AG,https://www.metacritic.com/company/jowood-entertainment-ag,T,Generally favorable reviews,13.0
271,"Monte Cristo Multimedia, Monte Cristo",102157,Generally unfavorable reviews,7,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Strategy First,https://www.metacritic.com/company/strategy-first,E,Generally favorable reviews,23.0
272,"Monte Cristo Multimedia, Monte Cristo",102159,Mixed or average reviews,5,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",No Online Multiplayer,"Strategy First, Monte Cristo Multimedia, Monte Cristo",https://www.metacritic.com/company/strategy-first,E,No user score yet,
273,"Haemimont, Haemimont Games",101776,Generally favorable reviews,11,"Strategy, Real-Time, Historic, General, Historic",,Strategy First,https://www.metacritic.com/company/strategy-first,E,Mixed or average reviews,23.0
274,Creative Assembly,101971,Generally favorable reviews,25,"Strategy, Real-Time, Historic, General, Historic",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,238.0
275,Akella,102039,Mixed or average reviews,7,"Strategy, Real-Time, Historic, General, Historic",,Global Star Software,https://www.metacritic.com/company/global-star-software,E,No user score yet,
276,Humongous Entertainment,102113,Generally favorable reviews,13,"Strategy, Turn-Based, Real-Time, Sci-Fi, Sci-Fi, General",Up to 4 Players,"Atari, Infogrames",https://www.metacritic.com/company/atari,E,Mixed or average reviews,11.0
277,Gilligames,102202,Mixed or average reviews,9,"Strategy, Turn-Based, Sci-Fi",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
278,Fury Software,102429,Mixed or average reviews,8,"Strategy, Turn-Based, Wargame, Turn-Based, General",,Battlefront.com,https://www.metacritic.com/company/battlefrontcom,,Generally favorable reviews,10.0
279,BreakAway Games,102392,Generally favorable reviews,8,"Strategy, Wargame, Real-Time, Real-Time",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,T,Mixed or average reviews,5.0
280,Blizzard Entertainment,101161,Universal acclaim,40,"Strategy, Real-Time, Fantasy, General, Fantasy",,Blizzard Entertainment,https://www.metacritic.com/company/blizzard-entertainment,T,Universal acclaim,2414.0
281,DreamCatcher Interactive,102419,Mixed or average reviews,10,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,M,Mixed or average reviews,12.0
282,Koei,102446,Mixed or average reviews,10,"Strategy, Turn-Based, Historic",,Koei,https://www.metacritic.com/company/koei,E,Generally favorable reviews,11.0
283,JoWooD Entertainment AG,102294,Mixed or average reviews,11,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,JoWooD Entertainment AG,https://www.metacritic.com/company/jowood-entertainment-ag,T,Generally favorable reviews,10.0
284,Panther Games,102251,Generally favorable reviews,8,"Strategy, Real-Time, Wargame, Turn-Based, General",,Battlefront.com,https://www.metacritic.com/company/battlefrontcom,E,Mixed or average reviews,6.0
285,Leaping Lizard Software Inc.,101972,Generally favorable reviews,9,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle",,Wizards of the Coast,https://www.metacritic.com/company/wizards-of-the-coast,T,Mixed or average reviews,40.0
286,Triumph Studios,101493,Generally favorable reviews,20,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Gathering,https://www.metacritic.com/company/gathering,T,Generally favorable reviews,95.0
287,Slitherine,101821,Mixed or average reviews,14,"Strategy, Turn-Based, Historic, General",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Mixed or average reviews,10.0
288,Animedia,101787,Mixed or average reviews,4,"Strategy, Tycoon, Management, Business / Tycoon",,Activision Value,https://www.metacritic.com/company/activision-value,E,Generally unfavorable reviews,4.0
289,Blue Fang Games,102104,Mixed or average reviews,9,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Generally favorable reviews,12.0
290,Creature Labs,161781,Generally unfavorable reviews,4,"Strategy, Breeding/Constructing",,Conspiracy Entertainment,https://www.metacritic.com/company/conspiracy-entertainment,E,Mixed or average reviews,7.0
291,LucasArts,102099,Mixed or average reviews,19,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",,LucasArts,https://www.metacritic.com/company/lucasarts,T,Generally favorable reviews,34.0
292,Hitmaker,162290,Mixed or average reviews,22,"Strategy, Breeding/Constructing",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,10.0
293,ProSim,103464,Mixed or average reviews,6,"Strategy, Wargame, Real-Time",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
294,Stardock,103618,Mixed or average reviews,21,"Strategy, General, General",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,9.0
295,Enlight Software,104399,Mixed or average reviews,7,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",No Online Multiplayer,Enlight Software,https://www.metacritic.com/company/enlight-software,E,Mixed or average reviews,13.0
296,Best Way,103181,Generally favorable reviews,45,"Strategy, Real-Time, Military, General, Military",,Codemasters,https://www.metacritic.com/company/codemasters,T,Generally favorable reviews,67.0
297,K-D Lab,102957,Generally favorable reviews,39,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",4 Players Online,Codemasters,https://www.metacritic.com/company/codemasters,E,Generally favorable reviews,53.0
298,Massive Entertainment,102809,Generally favorable reviews,47,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Tactics",Up to 8 Players,"Sierra Entertainment, VU Games",https://www.metacritic.com/company/sierra-entertainment,T,Generally favorable reviews,44.0
299,Artex Software,104264,Generally unfavorable reviews,5,"Strategy, Tycoon, Management, Business / Tycoon",,Activision Value,https://www.metacritic.com/company/activision-value,T,Mixed or average reviews,5.0
300,Square Enix,103436,Generally favorable reviews,39,"Strategy, Turn-Based, Sci-Fi",,Square Enix,https://www.metacritic.com/company/square-enix,T,Generally favorable reviews,38.0
301,Nival Interactive,103606,Generally favorable reviews,23,"Strategy, Real-Time, Historic, General, Historic, Tactics",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Mixed or average reviews,17.0
302,Amusement Vision,162287,Generally favorable reviews,20,"Strategy, Turn-Based, Fantasy",,Atlus Co.,https://www.metacritic.com/company/atlus-co,T,Generally favorable reviews,24.0
303,Primal Software,102802,Mixed or average reviews,25,"Strategy, Real-Time, Fantasy, Fantasy",,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,M,Mixed or average reviews,9.0
304,Pandemic Studios,162135,Generally favorable reviews,67,"Strategy, Real-Time, Military",,THQ,https://www.metacritic.com/company/thq,M,Generally favorable reviews,36.0
305,Slitherine,103363,Mixed or average reviews,13,"Strategy, Turn-Based, Historic, General, Historic",,Graphsim Entertainment,https://www.metacritic.com/company/graphsim-entertainment,T,Generally favorable reviews,32.0
306,Infinite Interactive,103423,Mixed or average reviews,25,"Strategy, Real-Time, Fantasy, General",No Online Multiplayer,Enlight Software,https://www.metacritic.com/company/enlight-software,T,Generally favorable reviews,42.0
307,Zed Two Limited,162363,Mixed or average reviews,19,"Strategy, Turn-Based, Sci-Fi",,Crave,https://www.metacritic.com/company/crave,T,No user score yet,
308,Zed Two Limited,103569,Mixed or average reviews,25,"Strategy, Turn-Based, Sci-Fi",,Crave,https://www.metacritic.com/company/crave,T,Mixed or average reviews,9.0
309,,163254,Mixed or average reviews,24,"Strategy, Turn-Based, Sci-Fi",,Crave,https://www.metacritic.com/company/crave,T,No user score yet,
310,Nippon Ichi Software,102597,Generally favorable reviews,47,"Strategy, Turn-Based, Fantasy",,Mastiff,https://www.metacritic.com/company/mastiff,T,Generally favorable reviews,22.0
311,Big Huge Games,103537,Generally favorable reviews,26,"Strategy, Real-Time, Historic, General, Historic",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,115.0
312,Wargaming.net,103748,Mixed or average reviews,10,"Strategy, Turn-Based, Sci-Fi, General",,Wargaming.net,https://www.metacritic.com/company/wargamingnet,,Generally unfavorable reviews,5.0
313,Legend Studios,103096,Mixed or average reviews,18,"Strategy, Real-Time, Military, General, Military",,Strategy First,https://www.metacritic.com/company/strategy-first,T,No user score yet,
314,Digital Reality,103433,Mixed or average reviews,29,"Strategy, Real-Time, Historic, General",,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,T,Mixed or average reviews,9.0
315,"Haemimont, Haemimont Games",103428,Mixed or average reviews,17,"Strategy, Real-Time, Historic, General, Historic",No Online Multiplayer,Enlight Software,https://www.metacritic.com/company/enlight-software,E,Generally favorable reviews,14.0
316,"Funatics Development GmbH, Funatics Software, Funatics",102997,Mixed or average reviews,11,"Strategy, Real-Time, Fantasy, General, Fantasy",,GMX Media,https://www.metacritic.com/company/gmx-media,T,Generally favorable reviews,21.0
317,Impressions Games,101944,Mixed or average reviews,11,"Strategy, Real-Time, Historic, General",No Online Multiplayer,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,T,Generally unfavorable reviews,24.0
318,Team17,102472,Mixed or average reviews,15,"Strategy, Turn-Based, Real-Time, Fantasy, Fantasy, Artillery",,Acclaim,https://www.metacritic.com/company/acclaim,T,Mixed or average reviews,84.0
319,Team17,103050,Mixed or average reviews,31,"Strategy, General",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,34.0
320,Team17,163217,Mixed or average reviews,23,"Strategy, General",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,21.0
321,MediaMobsters,103317,Mixed or average reviews,40,"Strategy, Real-Time, Modern, General, Modern",,Whiptail Interactive,https://www.metacritic.com/company/whiptail-interactive,M,Generally favorable reviews,15.0
322,Koei,103518,Mixed or average reviews,17,"Strategy, Turn-Based, Historic",,Koei,https://www.metacritic.com/company/koei,E,Generally favorable reviews,16.0
323,EA Phenomic,102378,Mixed or average reviews,24,"Strategy, Real-Time, Fantasy, General",,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,T,Generally favorable reviews,120.0
324,Double Helix Games,162104,Mixed or average reviews,32,"Strategy, Turn-Based, Fantasy",,LucasArts,https://www.metacritic.com/company/lucasarts,T,Mixed or average reviews,6.0
325,"Paradox Interactive, Paradox Development Studio",103530,Mixed or average reviews,10,"Strategy, Real-Time, Historic, General",,Strategy First,https://www.metacritic.com/company/strategy-first,E,No user score yet,
326,Double Helix Games,103124,Mixed or average reviews,25,"Strategy, Turn-Based, Fantasy",,LucasArts,https://www.metacritic.com/company/lucasarts,T,Mixed or average reviews,8.0
327,Lesta Studio,103412,Mixed or average reviews,6,"Strategy, Real-Time, Historic, Historic, Command",No Online Multiplayer,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,T,Mixed or average reviews,5.0
328,Kritzelkratz,103536,Mixed or average reviews,4,"Strategy, City Building, Management, Historic, Historic, Business / Tycoon",,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,E,Generally favorable reviews,14.0
329,Invictus,103576,Generally unfavorable reviews,5,"Strategy, Driving, Racing, Breeding/Constructing, General",,Activision Value,https://www.metacritic.com/company/activision-value,E,Mixed or average reviews,103.0
330,Nival Interactive,102154,Generally favorable reviews,24,"Strategy, Turn-Based, Historic, Historic, Tactics",No Online Multiplayer,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,T,Generally favorable reviews,111.0
331,Deep Red,102770,Generally favorable reviews,13,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Global Star Software,https://www.metacritic.com/company/global-star-software,T,Mixed or average reviews,8.0
332,Konami,103295,Mixed or average reviews,4,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,50.0
333,Stormcloud Creations,103538,Generally unfavorable reviews,9,"Strategy, Breeding/Constructing, General",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,Generally unfavorable reviews,24.0
334,Jaleco Entertainment,161932,Mixed or average reviews,19,"Strategy, Real-Time, Fantasy",,Jaleco Entertainment,https://www.metacritic.com/company/jaleco-entertainment,T,Generally favorable reviews,11.0
335,Panther Games,102995,Generally favorable reviews,11,"Strategy, Real-Time, Wargame, Real-Time, General",,Matrix Games,https://www.metacritic.com/company/matrix-games,,Mixed or average reviews,9.0
336,Big Time Software,103004,Generally favorable reviews,9,"Strategy, Real-Time, Wargame, Real-Time, General",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,20.0
337,Rapid Eye Entertainment,103021,Mixed or average reviews,25,"Strategy, Real-Time, Fantasy, General",,Sony Online Entertainment,https://www.metacritic.com/company/sony-online-entertainment,T,Generally favorable reviews,25.0
338,Strategy First,103447,Generally favorable reviews,8,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally favorable reviews,116.0
339,Secret Level,103170,Mixed or average reviews,17,"Strategy, Real-Time, Fantasy, General, Fantasy",,"Atari, Atari SA",https://www.metacritic.com/company/atari,T,Mixed or average reviews,18.0
340,Secret Level,162136,Mixed or average reviews,25,"Strategy, Real-Time, Fantasy",,Atari,https://www.metacritic.com/company/atari,T,Generally favorable reviews,9.0
341,Paradox Development Studio,103106,Mixed or average reviews,12,"Strategy, Real-Time, Historic, General, Historic",,Strategy First,https://www.metacritic.com/company/strategy-first,E,Generally favorable reviews,63.0
342,Plastic Reality,102767,Mixed or average reviews,15,"Strategy, Real-Time, Military, General, Military",,Cenega Publishing,https://www.metacritic.com/company/cenega-publishing,T,No user score yet,
343,TOSE,161914,Generally favorable reviews,25,"Strategy, Breeding/Constructing",,Natsume,https://www.metacritic.com/company/natsume,E,Generally favorable reviews,147.0
344,Illwinter Design Group,103457,Generally favorable reviews,8,"Strategy, Turn-Based, Fantasy, General",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,Mixed or average reviews,11.0
345,B-Alive,102691,Mixed or average reviews,8,"Strategy, Tycoon, Management, Business / Tycoon",No Online Multiplayer,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,E,Mixed or average reviews,10.0
346,Nayantara Studios,102738,Generally favorable reviews,4,"Strategy, Turn-Based, Sci-Fi, Sci-Fi",,Nayantara Studios,https://www.metacritic.com/company/nayantara-studios,T,Generally favorable reviews,17.0
347,Tecmo,103074,Generally favorable reviews,21,"Strategy, Breeding/Constructing",,Tecmo,https://www.metacritic.com/company/tecmo,E,Generally favorable reviews,27.0
348,Full-Fat,162220,Mixed or average reviews,9,"Strategy, City Building, Modern",,Destination Software,https://www.metacritic.com/company/destination-software,E,Generally favorable reviews,15.0
349,Atomic Planet Entertainment,161060,Mixed or average reviews,13,"Strategy, Turn-Based, Historic",,Capcom,https://www.metacritic.com/company/capcom,T,No user score yet,
350,Capcom,161674,Mixed or average reviews,21,"Strategy, Turn-Based, Fantasy",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,14.0
351,Jaleco Entertainment,161931,Mixed or average reviews,22,"Strategy, Real-Time, Fantasy",,Jaleco Entertainment,https://www.metacritic.com/company/jaleco-entertainment,T,No user score yet,
352,Jaleco Entertainment,102831,Mixed or average reviews,21,"Strategy, Real-Time, Fantasy",,Jaleco Entertainment,https://www.metacritic.com/company/jaleco-entertainment,T,Generally favorable reviews,18.0
353,Galilea Multimedia,103432,Mixed or average reviews,14,"Strategy, Turn-Based, Historic, General, Historic",,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,T,Mixed or average reviews,6.0
354,Cyberlore Studios,102466,Mixed or average reviews,9,"Strategy, Wargame, Turn-Based",,Atari,https://www.metacritic.com/company/atari,T,Generally favorable reviews,29.0
355,Firaxis Games,103173,Generally favorable reviews,16,"Strategy, Turn-Based, Historic, Historic, 4X",,"Atari, Atari SA",https://www.metacritic.com/company/atari,E,Generally favorable reviews,47.0
356,Liquid Entertainment,102556,Mixed or average reviews,25,"Strategy, Real-Time, Fantasy, General, Fantasy",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,T,Mixed or average reviews,41.0
357,Konami,161753,Generally unfavorable reviews,15,"Strategy, Real-Time, Fantasy",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,54.0
358,LucasArts,161486,Generally favorable reviews,19,"Strategy, Turn-Based, Fantasy",,LucasArts,https://www.metacritic.com/company/lucasarts,T,Generally favorable reviews,16.0
359,Intelligent Systems,160988,Generally favorable reviews,31,"Strategy, Turn-Based, Fantasy",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,276.0
360,Freedom LLC,102815,Mixed or average reviews,15,"Strategy, Real-Time, Military, General",,Matrix Games,https://www.metacritic.com/company/matrix-games,T,No user score yet,
361,"Ascaron Entertainment GmbH, Ascaron Entertainment",103185,Generally favorable reviews,8,"Strategy, Real-Time, Historic, General, Historic",No Online Multiplayer,"Encore Software, Inc., Encore Software",https://www.metacritic.com/company/encore-software-inc,E,Generally favorable reviews,56.0
362,InterActive Vision Games,103307,Generally unfavorable reviews,4,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Global Star Software,https://www.metacritic.com/company/global-star-software,E,Generally unfavorable reviews,38.0
363,Wargaming.net,102991,Generally favorable reviews,16,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, General",No Online Multiplayer,Matrix Games,https://www.metacritic.com/company/matrix-games,T,Mixed or average reviews,12.0
364,LucasArts,102266,Generally favorable reviews,27,"Strategy, Turn-Based, Fantasy",,LucasArts,https://www.metacritic.com/company/lucasarts,T,Generally favorable reviews,35.0
365,LucasArts,161521,Generally favorable reviews,31,"Strategy, Turn-Based, Fantasy",,LucasArts,https://www.metacritic.com/company/lucasarts,T,Generally favorable reviews,27.0
366,PopTop Software,101888,Generally favorable reviews,19,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Gathering,https://www.metacritic.com/company/gathering,E,Generally favorable reviews,66.0
367,Infinite Interactive,102164,Mixed or average reviews,15,"Strategy, Turn-Based, Fantasy, General",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Generally favorable reviews,22.0
368,Stainless Steel Studios,102803,Generally favorable reviews,22,"Strategy, Real-Time, Historic, General, Historic",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,81.0
369,Selective Intuition,101778,No score yet,0,"Action, General",No Online Multiplayer,Selective Intuition,https://www.metacritic.com/company/selective-intuition,,No user score yet,
370,Altar Interactive,102885,Mixed or average reviews,23,"Strategy, Turn-Based, General, Sci-Fi, Sci-Fi",No Online Multiplayer,Cenega Publishing,https://www.metacritic.com/company/cenega-publishing,T,Mixed or average reviews,58.0
371,FireFly Studios,103099,Generally favorable reviews,21,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",,Gathering,https://www.metacritic.com/company/gathering,T,Generally favorable reviews,38.0
372,Pyro Studios,102376,Mixed or average reviews,24,"Strategy, Real-Time, Military, General, Military, Tactics",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,112.0
