,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
1435,Farsight Studios,143301,Generally unfavorable reviews,6,"Sports, Miscellaneous, General, Party, Party, Party / Minigame",No Online Multiplayer,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,E,Generally unfavorable reviews,10
1436,EA Canada,142938,Generally favorable reviews,20,"Sports, Miscellaneous, General, Exercise / Fitness",No Online Multiplayer,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,16
1437,EA Canada,142939,Generally favorable reviews,8,"Sports, Miscellaneous, General, Exercise / Fitness",No Online Multiplayer,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,22
1438,EA Canada,143291,Mixed or average reviews,21,"Sports, Miscellaneous, General, Exercise / Fitness",No Online Multiplayer,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,11
1439,EA Canada,155301,Mixed or average reviews,33,"Sports, Traditional, Team, Basketball, Arcade, Arcade",4 Players Online Up to 4 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,15
1440,EA Canada,155302,Generally favorable reviews,30,"Sports, Traditional, Team, Basketball, Arcade, Arcade",4 Players Online Up to 4 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,25
1441,Konami,151308,Mixed or average reviews,32,"Action, General, Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard",,Konami,https://www.metacritic.com/company/konami,E,No user score yet,
1442,"Gamevil, GAMEVIL Inc.",165650,Generally favorable reviews,6,"Sports, Role-Playing, Traditional, General, Team, Baseball, Sim, Sim",,"Gamevil, GAMEVIL Inc.",https://www.metacritic.com/company/gamevil,,No user score yet,
1443,Electronic Arts,165757,Mixed or average reviews,6,"Sports, Simulation, General, Team, Basketball, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,No user score yet,
1444,Sports Interactive,154514,Generally favorable reviews,23,"Sports, Traditional, Team, Soccer, Management, Management",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,96
1445,Rare Ltd.,143261,Mixed or average reviews,51,"Sports, General, General",Up to 4 Players,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E10+,Generally favorable reviews,122
1446,Ubisoft Montreal,143283,Mixed or average reviews,32,"Sports, Miscellaneous, General, Exercise / Fitness",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,23
1447,Blitz Games Studios,143289,Mixed or average reviews,11,"Sports, Miscellaneous, General, Exercise / Fitness",Up to 4 Players,THQ,https://www.metacritic.com/company/thq,E,No user score yet,
1448,"Sega, Sonic Team",143300,Generally unfavorable reviews,52,"Sports, Racing, Alternative, Arcade, Individual, Other, Other, Automobile",Up to 8 Players,Sega,https://www.metacritic.com/company/sega,E,Generally unfavorable reviews,152
1449,Ubisoft Milan,143304,Generally unfavorable reviews,30,"Sports, General, General",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Generally unfavorable reviews,10
1450,Electronic Arts,135857,Generally favorable reviews,9,"Sports, Traditional, Team, Soccer, Management, Management",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,31
1451,Konami,143088,Mixed or average reviews,10,"Sports, Traditional, Team, Soccer, Sim, Sim",Up to 4 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,7
1452,Cyanide,146826,Mixed or average reviews,13,"Sports, Alternative, Team, Individual, Football, Other, Other, Arcade",,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,T,Mixed or average reviews,78
1453,Yuke's,143138,Generally favorable reviews,49,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,62
1454,Yuke's,143139,Mixed or average reviews,42,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,70
1455,Yuke's,143141,Mixed or average reviews,7,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,8
1456,"Hudson, NATSUME ATARI Inc.",143006,Generally unfavorable reviews,7,"Sports, General, General, Individual, Athletics",2 Players,Hudson Entertainment,https://www.metacritic.com/company/hudson-entertainment,E,No user score yet,
1457,Robomodo,149960,Mixed or average reviews,5,"Sports, Alternative, Individual, Skateboarding, Skating, Skateboarding, Skate / Skateboard",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,7
1458,Robomodo,149961,Mixed or average reviews,10,"Sports, Alternative, Individual, Skateboarding, Skating, Skateboarding, Skate / Skateboard",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,13
1459,Ubisoft Montreal,142920,Mixed or average reviews,26,"Sports, Alternative, Individual, Other, Other, Skate / Skateboard",Up to 8 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,8
1460,Ubisoft Montreal,142921,Mixed or average reviews,34,"Sports, Alternative, Individual, Other, Other, Skate / Skateboard",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,7
1461,Ubisoft Montreal,142922,Mixed or average reviews,6,"Sports, Alternative, Individual, Other, Other, Skate / Skateboard",,Ubisoft,https://www.metacritic.com/company/ubisoft,E10+,Mixed or average reviews,6
1462,Lightning Fish Games,143276,Mixed or average reviews,4,"Sports, Simulation, Miscellaneous, General, General, Exercise / Fitness",No Online Multiplayer,Deep Silver,https://www.metacritic.com/company/deep-silver,E,Mixed or average reviews,4
1463,EA Sports,165601,Mixed or average reviews,7,"Sports, Simulation, General, Individual, Combat, Boxing / Martial Arts",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,No user score yet,
1464,Activision,154950,Mixed or average reviews,4,"Sports, Individual, Nature, Hunting, Hunting",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,11
1465,EA Tiburon,115101,Generally favorable reviews,63,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Wrestling, Combat, Boxing / Martial Arts",Up to 10 Players,EA Sports,https://www.metacritic.com/company/ea-sports,T,Generally favorable reviews,52
1466,EA Tiburon,115102,Generally favorable reviews,47,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Wrestling, Combat, Boxing / Martial Arts",Up to 10 Players,EA Sports,https://www.metacritic.com/company/ea-sports,T,Mixed or average reviews,50
1467,Activision,158155,Mixed or average reviews,7,"Sports, Individual, Nature, Hunting, Hunting",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,4
1468,Konami,143085,Generally favorable reviews,43,"Sports, Traditional, Team, Soccer, Sim, Sim",Up to 8 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,39
1469,Konami,143086,Generally favorable reviews,40,"Sports, Traditional, Team, Soccer, Sim, Sim",Up to 8 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,104
1470,Immersion Software & Graphics,143012,Generally unfavorable reviews,11,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 4 Players,Konami,https://www.metacritic.com/company/konami,T,Mixed or average reviews,17
1471,Immersion Software & Graphics,143017,Mixed or average reviews,6,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,Konami,https://www.metacritic.com/company/konami,T,Generally favorable reviews,15
1472,EA Sports,135845,Mixed or average reviews,5,"Sports, Traditional, Team, Soccer, Sim, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,4
1473,Visual Concepts,142894,Generally favorable reviews,46,"Sports, Traditional, Team, Basketball, Sim, Sim",Up to 10 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally favorable reviews,111
1474,Visual Concepts,142895,Generally favorable reviews,50,"Sports, Traditional, Team, Basketball, Sim, Sim",Up to 10 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally favorable reviews,108
1475,Gusto Games,150930,Mixed or average reviews,23,"Sports, Traditional, Individual, Golf, Sim, Sim",Up to 4 Players,O-Games,https://www.metacritic.com/company/o-games,E,Generally unfavorable reviews,9
1476,EA Canada,132524,Generally favorable reviews,43,"Sports, Traditional, Team, Basketball, Arcade, Arcade",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,30
1477,Sega,182336,Generally favorable reviews,35,"Sports, Traditional, Individual, Tennis, Tennis",4 Players Online Up to 4 Players,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,66
1478,Yuke's,181814,Generally favorable reviews,30,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,114
1479,Yuke's,181815,Generally favorable reviews,60,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,100
1480,"Sega, Sega Sports R&D",180299,Mixed or average reviews,28,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,44
1481,EA Sports,188869,Mixed or average reviews,36,"Sports, Traditional, Individual, Tennis, Tennis",Up to 4 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,20
1482,EA Sports,192504,Mixed or average reviews,45,"Sports, Traditional, Individual, Tennis, Tennis",Up to 4 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,17
1483,Clap Hanz,182706,Generally favorable reviews,55,"Sports, Traditional, Individual, Golf, Arcade, Arcade",2 Players Up to 30 Players,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,83
1484,"Glu Mobile, Glu Games Inc.",208931,Mixed or average reviews,4,"Action, Sports, General, Individual, Nature, Hunting, Hunting",,"Glu Mobile, Glu Games Inc.",https://www.metacritic.com/company/glu-mobile,,No user score yet,
1485,Konami,185561,Mixed or average reviews,9,"Sports, Traditional, Team, Football, Soccer, Sim, Sim, Sim",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,18
1486,GAMEVIL Inc.,201337,Generally favorable reviews,5,"Sports, Role-Playing, General, Team, Baseball, Arcade",,GAMEVIL Inc.,https://www.metacritic.com/company/gamevil-inc,,No user score yet,
1487,Kairosoft Co. Ltd,200022,Mixed or average reviews,6,"Sports, Simulation, General, Team, Soccer, Management",,Kairosoft Co. Ltd,https://www.metacritic.com/company/kairosoft-co-ltd,,Mixed or average reviews,7
1488,"Chillingo Ltd, Chillingo",199924,Mixed or average reviews,4,"Action, Sports, General, General, Individual, Combat, Wrestling",,"Chillingo Ltd, Chillingo",https://www.metacritic.com/company/chillingo-ltd,,No user score yet,
1489,EA Tiburon,193057,Generally favorable reviews,20,"Sports, Traditional, Team, Football, Arcade, Arcade",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,14
1490,EA Tiburon,193056,Generally favorable reviews,9,"Sports, Traditional, Team, Football, Arcade, Arcade",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,15
1491,Gameloft,198349,Mixed or average reviews,5,"Sports, Simulation, Traditional, General, Team, Soccer, Sim",,Gameloft,https://www.metacritic.com/company/gameloft,,No user score yet,
1492,Mountain Sheep,198249,Mixed or average reviews,8,"Action, Sports, General, General, Team, Ice Hockey, Arcade",,Mountain Sheep,https://www.metacritic.com/company/mountain-sheep,,No user score yet,
1493,Sega,197551,Generally favorable reviews,5,"Sports, Simulation, General, General, Team, Soccer, Management",,Sega,https://www.metacritic.com/company/sega,,No user score yet,
1494,Independent Arts,182417,Generally unfavorable reviews,4,"Sports, Olympic Sports",,DTP Entertainment,https://www.metacritic.com/company/dtp-entertainment,E,Generally unfavorable reviews,8
1495,Prope,186894,Mixed or average reviews,9,"Sports, Individual, Nature, Fishing, Fishing",,XSEED Games,https://www.metacritic.com/company/xseed-games,E,Generally favorable reviews,9
1496,Yuke's,181791,Mixed or average reviews,28,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,94
1497,Yuke's,181792,Mixed or average reviews,52,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,106
1498,Yuke's,181795,Mixed or average reviews,6,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,15
1499,THQ,182413,Mixed or average reviews,12,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,13
1500,Full Fat,195696,Mixed or average reviews,5,"Action, Sports, General, General, Team, Football, Arcade",,Full Fat,https://www.metacritic.com/company/full-fat,,No user score yet,
1501,Com2uS,195564,Mixed or average reviews,7,"Action, Sports, General, Team, Baseball, Arcade",,Com2uS,https://www.metacritic.com/company/com2us,,No user score yet,
1502,49Games,182294,Generally unfavorable reviews,9,"Sports, General, General",,Deep Silver,https://www.metacritic.com/company/deep-silver,E,Mixed or average reviews,4
1503,"Racjin, Sega Sports R&D",180298,Mixed or average reviews,38,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,70
1504,Konami,182357,Generally favorable reviews,9,"Sports, Traditional, Team, Football, Soccer, Sim, Sim, Sim",,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,15
1505,49Games,182295,Mixed or average reviews,6,"Sports, General, General",,Deep Silver,https://www.metacritic.com/company/deep-silver,E,No user score yet,
1506,"Ubisoft, Advanced Mobile Applications Ltd.",192048,Generally unfavorable reviews,5,"Sports, Miscellaneous, General, General, Edutainment",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Generally unfavorable reviews,27
1507,Ubisoft,182325,Generally favorable reviews,13,"Sports, Miscellaneous, General, Exercise / Fitness",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,20
1508,Konami,182356,Mixed or average reviews,4,"Sports, Traditional, Team, Football, Soccer, Sim, Sim, Sim",Up to 4 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,11
1509,Koei,182366,Generally unfavorable reviews,4,"Sports, Alternative, Individual, Horse Racing, Horse Racing",4 Players Online Up to 4 Players,"Tecmo Koei America Corp., Tecmo Koei Games",https://www.metacritic.com/company/tecmo-koei-america-corp,E,No user score yet,
1510,Ubisoft Vancouver,182232,Generally unfavorable reviews,8,"Sports, General, General",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,9
1511,Sports Interactive,195472,Mixed or average reviews,4,"Sports, Traditional, Football, Management",,Sega Europe,https://www.metacritic.com/company/sega-europe,,Mixed or average reviews,6
1512,"Rare Ltd., BigPark",182313,Mixed or average reviews,46,"Sports, General, General",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Mixed or average reviews,47
1513,Team17,183884,Mixed or average reviews,6,"Sports, Traditional, Individual, Golf, Arcade, Arcade",,Team17,https://www.metacritic.com/company/team17,E,Mixed or average reviews,6
1514,Sports Interactive,190531,Generally favorable reviews,45,"Sports, Traditional, Team, Football, Soccer, Management, Management",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,200
1515,Mountain Sheep,193150,Generally favorable reviews,17,"Action, Sports, General, Individual, Biking",,Mountain Sheep,https://www.metacritic.com/company/mountain-sheep,,Generally favorable reviews,27
1516,Bright Future GmbH,193372,Mixed or average reviews,11,"Sports, Traditional, Team, Soccer, Management, Management",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,31
1517,Team17,192903,Generally favorable reviews,10,"Sports, General, Individual, Golf, Arcade",,Team17,https://www.metacritic.com/company/team17,,No user score yet,
1518,Sidhe Interactive,164003,Mixed or average reviews,14,"Sports, Alternative, Team, Rugby, Rugby",Up to 8 Players,Mad Catz,https://www.metacritic.com/company/mad-catz,E,Mixed or average reviews,9
1519,Panic Button,181813,Generally unfavorable reviews,4,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",No Online Multiplayer,"Majesco Games, Majesco",https://www.metacritic.com/company/majesco-games,T,Generally unfavorable reviews,21
1520,Blitz Games,167086,Generally unfavorable reviews,10,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",Up to 4 Players,505 Games,https://www.metacritic.com/company/505-games,E,Generally unfavorable reviews,7
1521,SIMS,163511,Mixed or average reviews,5,"Sports, Individual, Nature, Fishing, Fishing",,Sega,https://www.metacritic.com/company/sega,E,Generally unfavorable reviews,8
1522,EA Sports,176873,Generally favorable reviews,20,"Sports, Traditional, Team, Basketball, Arcade, Arcade",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,37
1523,Visual Concepts,182063,Generally favorable reviews,5,"Sports, Traditional, Team, Basketball, Sim, Sim",,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,68
1524,EA Sports,176872,Generally favorable reviews,16,"Sports, Traditional, Team, Basketball, Arcade, Arcade",Up to 4 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,29
1525,2K Sports,191982,Mixed or average reviews,5,"Sports, Simulation, General, General, Team, Basketball, Sim",,2K Sports,https://www.metacritic.com/company/2k-sports,,No user score yet,
1526,Visual Concepts,177655,Universal acclaim,42,"Sports, Traditional, Team, Basketball, Sim, Sim",Up to 10 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally favorable reviews,146
1527,Visual Concepts,177658,Universal acclaim,38,"Sports, Traditional, Team, Basketball, Sim, Sim",Up to 10 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,139
1528,PikPok,191550,Generally favorable reviews,6,"Action, General, Sports, Team, Basketball, Arcade",,PikPok,https://www.metacritic.com/company/pikpok,,No user score yet,
1529,Konami,191940,Mixed or average reviews,8,"Sports, Simulation, Traditional, General, Team, Soccer, Sim",,Konami,https://www.metacritic.com/company/konami,,No user score yet,
1530,Konami,182354,Generally favorable reviews,41,"Sports, Traditional, Team, Football, Soccer, Sim, Sim",Up to 8 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,145
1531,Konami,182355,Generally favorable reviews,36,"Sports, Traditional, Team, Football, Soccer, Sim, Sim, Sim",Up to 8 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,61
1532,EA Sports,179805,Mixed or average reviews,13,"Sports, Traditional, Team, Soccer, Sim, Sim",2 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,19
1533,Konami,191590,Generally favorable reviews,13,"Sports, Traditional, Soccer, Sim",,Konami,https://www.metacritic.com/company/konami,,Mixed or average reviews,120
1534,Electronic Arts,185034,Generally favorable reviews,14,"Sports, Traditional, Team, Soccer, Sim, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,342
1535,Electronic Arts,180960,Universal acclaim,69,"Sports, Traditional, Team, Soccer, Sim, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,350
1536,Electronic Arts,180961,Universal acclaim,44,"Sports, Traditional, Team, Soccer, Sim, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,370
1537,Electronic Arts,191552,Generally favorable reviews,12,"Sports, Simulation, General, General, Team, Soccer, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,Mixed or average reviews,7
1538,Electronic Arts,185035,Mixed or average reviews,9,"Sports, Traditional, Team, Soccer, Sim, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,23
1539,Kung Fu Factory,167094,Generally unfavorable reviews,17,"Action, Sports, Fighting, Fighting, Individual, 3D, 3D, Combat, Boxing / Martial Arts",2 Players,505 Games,https://www.metacritic.com/company/505-games,M,Mixed or average reviews,5
1540,Kung Fu Factory,167095,Generally unfavorable reviews,17,"Action, Sports, Fighting, Fighting, Individual, 3D, 3D, Combat, Boxing / Martial Arts",2 Players,505 Games,https://www.metacritic.com/company/505-games,M,Mixed or average reviews,12
1541,Jump Games Pvt.Ltd.,190720,Mixed or average reviews,4,"Sports, General, General, Individual, Combat, Boxing / Martial Arts",,Jump Games Pvt.Ltd.,https://www.metacritic.com/company/jump-games-pvtltd,,Overwhelming dislike,8
1542,"Chillingo Ltd, Chillingo",190624,Mixed or average reviews,4,"Action, Sports, General, General",,"Chillingo Ltd, Chillingo",https://www.metacritic.com/company/chillingo-ltd,,No user score yet,
1543,Xendex,182688,Generally unfavorable reviews,12,"Sports, General, General, Individual, Biking",,Konami,https://www.metacritic.com/company/konami,E,No user score yet,
1544,Hudson Soft,172457,Mixed or average reviews,6,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",,Konami,https://www.metacritic.com/company/konami,E,No user score yet,
1545,Electronic Arts,177599,Generally favorable reviews,56,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,76
1546,Electronic Arts,177600,Generally favorable reviews,33,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Generally favorable reviews,61
1547,NaturalMotion,190072,Generally favorable reviews,8,"Sports, General, Team, Football, Arcade",,NaturalMotion,https://www.metacritic.com/company/naturalmotion,,No user score yet,
1548,Electronic Arts,183889,Generally unfavorable reviews,4,"Sports, Traditional, Individual, Golf, Sim, Sim",4 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,19
1549,HB Studios Multimedia,176835,Mixed or average reviews,12,"Sports, Alternative, Team, Rugby, Rugby",2 Players,505 Games,https://www.metacritic.com/company/505-games,E,Mixed or average reviews,8
1550,HB Studios Multimedia,176836,Mixed or average reviews,14,"Sports, Alternative, Team, Rugby, Rugby",2 Players,505 Games,https://www.metacritic.com/company/505-games,E,Generally unfavorable reviews,13
1551,EA Tiburon,175799,Generally favorable reviews,31,"Sports, Traditional, Team, Football, Sim, Sim",6 Players Online Up to 6 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,64
1552,EA Tiburon,175800,Generally favorable reviews,55,"Sports, Traditional, Team, Football, Sim, Sim",6 Players Online Up to 6 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,104
1553,EA Tiburon,175803,Mixed or average reviews,6,"Sports, Traditional, Team, Football, Sim, Sim",,EA Sports,https://www.metacritic.com/company/ea-sports,,Overwhelming dislike,4
1554,Level 5,188859,Mixed or average reviews,11,"Sports, Traditional, Soccer, Arcade",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,41
1555,Full Fat,187744,Generally favorable reviews,8,"Action, Sports, General, General, Team, Soccer, Arcade",,Full Fat,https://www.metacritic.com/company/full-fat,,No user score yet,
1556,Gameloft,187747,Mixed or average reviews,12,"Sports, Miscellaneous, Traditional, Edutainment, Individual, Golf, Arcade, Arcade",,Gameloft,https://www.metacritic.com/company/gameloft,,No user score yet,
1557,"Gamenauts, Inc.",186934,Generally favorable reviews,6,"Miscellaneous, Edutainment, Action, Sports, Nature, Arcade, Fishing",,"Gamenauts, Inc.",https://www.metacritic.com/company/gamenauts-inc,,Generally unfavorable reviews,18
1558,LambdaMu Games,186041,Generally favorable reviews,5,"Sports, General",,LambdaMu Games,https://www.metacritic.com/company/lambdamu-games,,No user score yet,
1559,Gameloft,186068,Mixed or average reviews,11,"Sports, Traditional, Individual, Golf, Arcade, Arcade",,Gameloft,https://www.metacritic.com/company/gameloft,E,Mixed or average reviews,9
1560,Miniclip.com,185626,Mixed or average reviews,5,"Sports, Simulation, General, General, Individual, Billiards",,Miniclip.com,https://www.metacritic.com/company/miniclipcom,,Mixed or average reviews,16
1561,Traction Games,185573,Mixed or average reviews,4,"Sports, Adventure, General, General, Individual, Biking",,Traction Games,https://www.metacritic.com/company/traction-games,,No user score yet,
1562,"Alawar Entertainment, Inc, Alawar Entertainment",185235,Generally favorable reviews,4,"Action, Sports, General, General, Individual, Other",,"Alawar Entertainment, Inc, Alawar Entertainment",https://www.metacritic.com/company/alawar-entertainment-inc,,No user score yet,
1563,"THQ, Heavy Iron Studios",163433,Mixed or average reviews,5,"Sports, Miscellaneous, General, Exercise / Fitness",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,4
1564,EA Sports,175312,Generally favorable reviews,25,"Sports, Traditional, Team, Football, Sim, Sim",2 Players Online Multiplayer,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,56
1565,EA Sports,175313,Generally favorable reviews,17,"Sports, Traditional, Team, Football, Sim, Sim",2 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,41
1566,Konami,180021,Mixed or average reviews,4,"Sports, Traditional, Team, Baseball, Arcade, Arcade",,Konami,https://www.metacritic.com/company/konami,E,No user score yet,
1567,Cyanide,181187,Mixed or average reviews,4,"Sports, Alternative, Biking",,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,E,No user score yet,
1568,NaturalMotion,177529,Mixed or average reviews,19,"Sports, Traditional, Team, Football, Arcade, Arcade",,505 Games,https://www.metacritic.com/company/505-games,E,Mixed or average reviews,9
1569,"THQ, Heavy Iron Studios",163431,Mixed or average reviews,36,"Sports, Miscellaneous, General, Exercise / Fitness",2 Players,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,16
1570,"THQ, Heavy Iron Studios",163432,Mixed or average reviews,8,"Sports, Miscellaneous, General, Exercise / Fitness",2 Players,THQ,https://www.metacritic.com/company/thq,E,Generally unfavorable reviews,5
1571,Sega,184476,Mixed or average reviews,5,"Sports, Traditional, Individual, Tennis, Tennis",4 Players Online,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,48
1572,Out Of The Park Developments,184097,Generally favorable reviews,4,"Sports, Traditional, Team, Baseball, Sim, Sim",,Out Of The Park Developments,https://www.metacritic.com/company/out-of-the-park-developments,,Generally favorable reviews,5
1573,indieszero,171652,Mixed or average reviews,11,"Sports, General, General",,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,E10+,Generally unfavorable reviews,7
1574,Natsume,179863,Mixed or average reviews,5,"Sports, Individual, Nature, Fishing, Fishing",,Natsume,https://www.metacritic.com/company/natsume,E,No user score yet,
1575,Full Fat,183505,Generally favorable reviews,5,"Action, Sports, General, General, Individual, Golf, Arcade",,Full Fat,https://www.metacritic.com/company/full-fat,,No user score yet,
1576,NaturalMotion,181993,Generally favorable reviews,10,"Action, Sports, General, General, Team, Ice Hockey, Arcade",,NaturalMotion,https://www.metacritic.com/company/naturalmotion,,No user score yet,
1577,EA Tiburon,231121,Mixed or average reviews,28,"Sports, Traditional, Individual, Golf, Sim, Sim",Up to 4 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,28
1578,Vlambeer,200245,Universal acclaim,25,"Action, Sports, Nature, Arcade, Fishing, Fishing",,Vlambeer,https://www.metacritic.com/company/vlambeer,,Mixed or average reviews,86
1579,Noodlecake Studios,236543,Generally favorable reviews,16,"Action, Sports, General, Traditional, Individual, Golf, Arcade",,Noodlecake Studios,https://www.metacritic.com/company/noodlecake-studios,,Mixed or average reviews,19
