,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
2493,555569,Fireproof Games,https://www.metacritic.com/company/fireproof-games,,Fireproof Games,"Adventure, 3D, First-Person", No Online Multiplayer,Generally favorable reviews,10,Generally favorable reviews,15
2494,557280,Fireproof Games,https://www.metacritic.com/company/fireproof-games,,Fireproof Games,"Adventure, 3D, First-Person",No Online Multiplayer,Generally favorable reviews,11,Mixed or average reviews,19
2495,540868,Pixel Reef,https://www.metacritic.com/company/pixel-reef,E10+,Pixel Reef,"Adventure, General, Action Adventure, Sandbox",No Online Multiplayer,Generally favorable reviews,38,Generally favorable reviews,37
2496,539719,Way Down Deep,https://www.metacritic.com/company/way-down-deep,E,Serenity Forge,"Adventure, General",No Online Multiplayer,Generally favorable reviews,5,No user score yet,
2497,556201,Way Down Deep,https://www.metacritic.com/company/way-down-deep,,Serenity Forge,"Adventure, General",,Mixed or average reviews,7,No user score yet,
2498,556400,OverGamez,https://www.metacritic.com/company/overgamez,T,Wooden Monkeys,"Strategy, Adventure, Real-Time, General",No Online Multiplayer,Mixed or average reviews,9,Mixed or average reviews,8
2499,550308,The Irregular Corporation,https://www.metacritic.com/company/the-irregular-corporation,,Mediatonic,"Adventure, General, Visual Novel",No Online Multiplayer,Generally favorable reviews,19,Mixed or average reviews,16
2500,527274,Night School Studio,https://www.metacritic.com/company/night-school-studio,M,Night School Studio,"Adventure, General",No Online Multiplayer,Mixed or average reviews,8,Mixed or average reviews,17
2501,552472,Retroid,https://www.metacritic.com/company/retroid,E,Retroid,"Action, Adventure, General, Platformer, 2D",No Online Multiplayer,Generally favorable reviews,7,Generally favorable reviews,6
2502,530310,Studio Seufz,https://www.metacritic.com/company/studio-seufz,,Studio Seufz,"Adventure, General",No Online Multiplayer,Generally favorable reviews,8,Generally favorable reviews,30
2503,550309,The Irregular Corporation,https://www.metacritic.com/company/the-irregular-corporation,T,Mediatonic,"Adventure, General, Visual Novel",No Online Multiplayer,Generally favorable reviews,17,Generally favorable reviews,30
2504,557097,Ratalaika Games,https://www.metacritic.com/company/ratalaika-games,T,NomnomNami,"Adventure, General, Visual Novel",No Online Multiplayer,Mixed or average reviews,5,Generally favorable reviews,6
2505,523238,Recluse Industries,https://www.metacritic.com/company/recluse-industries,E,Recluse Industries,"Action, Adventure, General, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,11,Mixed or average reviews,19
2506,543810,Limited Run Games,https://www.metacritic.com/company/limited-run-games,E,Cyan Worlds,"Adventure, 3D, First-Person",No Online Multiplayer,Generally favorable reviews,4,Mixed or average reviews,5
2507,553148,Wales Interactive,https://www.metacritic.com/company/wales-interactive,T,Wales Interactive,"Action Adventure, Adventure, General, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,4,No user score yet,
2508,532184,THE BROTHERHOOD,https://www.metacritic.com/company/the-brotherhood,,THE BROTHERHOOD,"Adventure, General",No Online Multiplayer,Generally favorable reviews,14,Mixed or average reviews,40
2509,546934,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,M,Caustic Reality,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,Mixed or average reviews,6,Generally unfavorable reviews,10
2510,563700,"Humble Bundle, Humble Games",https://www.metacritic.com/company/humble-bundle,E,Sunhead Games,"Strategy, Adventure, General",No Online Multiplayer,Generally favorable reviews,8,Mixed or average reviews,18
2511,570870,Devolver Digital,https://www.metacritic.com/company/devolver-digital,,No Code,"Adventure, Text",No Online Multiplayer,Generally favorable reviews,5,Mixed or average reviews,5
2512,570871,Devolver Digital,https://www.metacritic.com/company/devolver-digital,M,No Code,"Adventure, Text",No Online Multiplayer,Mixed or average reviews,4,Mixed or average reviews,7
2513,565544,Assemble Entertainment,https://www.metacritic.com/company/assemble-entertainment,,CrazyBunch,"Adventure, Point-and-Click",No Online Multiplayer,Mixed or average reviews,12,Mixed or average reviews,25
2514,548478,Beautiful Glitch,https://www.metacritic.com/company/beautiful-glitch,,Beautiful Glitch,"Adventure, Visual Novel",Online Multiplayer,Generally favorable reviews,7,Generally favorable reviews,9
2515,570139,Annapurna Interactive,https://www.metacritic.com/company/annapurna-interactive,T,dreamfeel,"Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,7,Generally favorable reviews,10
